,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
10,10,2023-10-20,13262.103,13297.959,12470.984,12676.978,BR8888.XSGE,2023,10,42,250,58,2023-10-12,88.78,69.11,2083.9,7.6,249.3,14.0,1495457.0,852497.0,,-99.00284,101.057922,-45.382582,-30.504382,88.78,0.6,-0.8,2023-09,3.1,6.2,1.9,3.7,0.0,2.1,1.6,3.9,-7.2,-3.6,1.6,12.5,3.4,4.6,-2.5,-3.1,2023.0,9.0,0.02636109331419534,-0.03001569866880771,0.029393078999792266,-0.05658091760274153,-0.023617142779614908,0.02332792009764173,0.037408985,1,0.02636109331419534,0.15112934703673098,0.1498841076987001
11,11,2023-10-27,12705.816,13134.631,12573.109,13011.157,BR8888.XSGE,2023,10,43,251,58,2023-10-19,90.02,70.08,2083.9,7.6,249.3,14.0,1576383.0,940765.0,,-99.00284,101.057922,-45.382582,-30.504382,90.02,0.6,-0.8,2023-09,3.1,6.2,1.9,3.7,0.0,2.1,1.6,3.9,-7.2,-3.6,1.6,12.5,3.4,4.6,-2.5,-3.1,2023.0,9.0,-0.0102777946649939,0.02636109331419534,-0.03001569866880771,0.029393078999792266,-0.05658091760274153,-0.023617142779614908,0.00354427,1,-0.0102777946649939,0.14085155237173708,0.1396063130337062
12,12,2023-11-03,12948.833,13061.909,12570.321,12877.431,BR8888.XSGE,2023,11,44,252,59,2023-10-26,88.65,69.01,2083.9,7.6,249.3,14.0,1543839.0,935196.0,,-99.00284,101.057922,-45.382582,-30.504382,88.65,0.6,-0.8,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.044330115222516064,-0.0102777946649939,0.02636109331419534,-0.03001569866880771,0.029393078999792266,-0.05658091760274153,0.031993598,1,-0.044330115222516064,0.09652143714922101,0.09527619781119012
13,13,2023-11-10,12898.357,12932.804,12142.737,12306.573,BR8888.XSGE,2023,11,45,253,59,2023-11-02,87.14,67.83,2665.7,9.7,309.5,21.4,1537390.0,936580.0,,3807.580459,367.621813,-74.074714,1.982344,87.14,0.9,1.3,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.0006645229342076009,-0.044330115222516064,-0.0102777946649939,0.02636109331419534,-0.03001569866880771,0.029393078999792266,0.020071117,1,-0.0006645229342076009,0.09585691421501341,0.09461167487698252
14,14,2023-11-17,12336.181,12593.726,12212.547,12298.395,BR8888.XSGE,2023,11,46,254,59,2023-11-09,85.34,66.43,2665.7,9.7,309.5,21.4,1469105.0,865339.0,,3807.580459,367.621813,-74.074714,1.982344,85.34,0.9,1.3,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.0025991196412213924,-0.0006645229342076009,-0.044330115222516064,-0.0102777946649939,0.02636109331419534,-0.03001569866880771,-0.0029110548,-1,-0.0025991196412213924,0.09325779457379202,0.09721079451820391
15,15,2023-11-24,12357.769,12441.99,11941.265,12330.36,BR8888.XSGE,2023,11,47,255,59,2023-11-16,84.68,65.92,2665.7,9.7,309.5,21.4,1076631.0,643401.0,,3807.580459,367.621813,-74.074714,1.982344,84.68,0.9,1.3,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.02646540733603897,0.0025991196412213924,-0.0006645229342076009,-0.044330115222516064,-0.0102777946649939,0.02636109331419534,0.007041979,1,-0.02646540733603897,0.06679238723775305,0.07074538718216494
16,16,2023-12-01,12343.807,12607.438,11543.351,12004.032,BR8888.XSGE,2023,12,48,256,60,2023-11-23,88.83,69.15,2665.7,9.7,309.5,21.4,1140839.0,714974.0,,3807.580459,367.621813,-74.074714,1.982344,88.83,0.9,1.3,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.01396739029019578,-0.02646540733603897,0.0025991196412213924,-0.0006645229342076009,-0.044330115222516064,-0.0102777946649939,0.005943602,1,-0.01396739029019578,0.05282499694755727,0.05677799689196916
17,17,2023-12-08,11956.963,12031.086,11405.914,11836.367,BR8888.XSGE,2023,12,49,257,60,2023-11-30,84.73,65.96,2957.5,9.5,291.8,7.6,1162928.0,707524.0,,7807.79768,448.931626,-65.226739,18.633425,84.73,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.017339273106350972,-0.01396739029019578,-0.02646540733603897,0.0025991196412213924,-0.0006645229342076009,-0.044330115222516064,0.007985592,1,-0.017339273106350972,0.035485723841206296,0.03943872378561819
18,18,2023-12-15,11844.536,11863.561,11497.463,11631.133,BR8888.XSGE,2023,12,50,258,60,2023-12-07,85.04,66.21,2957.5,9.5,291.8,7.6,1041965.0,518578.0,,7807.79768,448.931626,-65.226739,18.633425,85.04,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.032099280439833455,-0.017339273106350972,-0.01396739029019578,-0.02646540733603897,0.0025991196412213924,-0.0006645229342076009,-0.008726364,-1,-0.032099280439833455,0.0033864434013728406,0.07153800422545165
19,19,2023-12-22,11649.277,12135.6,11539.383,12004.484,BR8888.XSGE,2023,12,51,259,60,2023-12-14,84.36,65.68,2957.5,9.5,291.8,7.6,876962.0,499627.0,,7807.79768,448.931626,-65.226739,18.633425,84.36,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.05351067151241162,0.032099280439833455,-0.017339273106350972,-0.01396739029019578,-0.02646540733603897,0.0025991196412213924,0.0071690846,1,0.05351067151241162,0.05689711491378446,0.12504867573786327
