,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
96,96,2022-02-11,5056.325,5386.99,5020.445,5201.651,PG8888.XDCE,2022,2,6,162,38,2022-01-20,82.06,54.92,2666.4,3.2,247.6,1.4,567353.0,425761.0,,-73.211269,-33.345467,-5.31277,36.107062,82.06,5.3,-4.5,2022-01,4.9,13.5,16.0,4.6,1.5,12.4,7.4,12.6,5.9,10.2,29.2,5.8,3.4,4.8,9.1,9.1,2022.0,1.0,0.02764007043148431,0.06568279366119989,0.001040201575970956,0.016149260412555266,-0.04846619878736347,0.06853943559697573,0.03397964,1,0.02764007043148431,0.6603786811871861,0.7375855966624707
97,97,2022-02-18,5252.127,5607.453,5138.76,5345.425,PG8888.XDCE,2022,2,7,163,38,2022-02-10,83.52,55.9,2666.4,3.2,247.6,1.4,591270.0,392188.0,,-73.211269,-33.345467,-5.31277,36.107062,83.52,5.3,-4.5,2022-01,4.9,13.5,16.0,4.6,1.5,12.4,7.4,12.6,5.9,10.2,29.2,5.8,3.4,4.8,9.1,9.1,2022.0,1.0,0.12466810403288786,0.02764007043148431,0.06568279366119989,0.001040201575970956,0.016149260412555266,-0.04846619878736347,0.072354525,1,0.12466810403288786,0.785046785220074,0.8622537006953586
98,98,2022-02-25,5338.968,6139.106,5189.568,6011.829,PG8888.XDCE,2022,2,8,164,38,2022-02-17,84.99,55.8,2666.4,3.2,247.6,1.4,767571.0,538977.0,,-73.211269,-33.345467,-5.31277,36.107062,84.99,5.3,-4.5,2022-01,4.9,13.5,16.0,4.6,1.5,12.4,7.4,12.6,5.9,10.2,29.2,5.8,3.4,4.8,9.1,9.1,2022.0,1.0,0.04524463353831276,0.12466810403288786,0.02764007043148431,0.06568279366119989,0.001040201575970956,0.016149260412555266,0.061750237,1,0.04524463353831276,0.8302914187583867,0.9074983342336713
99,99,2022-03-04,5979.54,6612.909,5808.248,6283.832,PG8888.XDCE,2022,3,9,165,39,2022-02-24,84.77,55.65,2666.4,3.2,247.6,1.4,765463.0,509685.0,,-73.211269,-33.345467,-5.31277,36.107062,84.77,5.3,-4.5,2022-02,12.2,20.9,6.8,4.6,1.5,5.0,7.4,8.8,5.9,-5.9,7.2,5.8,3.4,11.1,8.8,8.9,2022.0,2.0,-0.012474235466511607,0.04524463353831276,0.12466810403288786,0.02764007043148431,0.06568279366119989,0.001040201575970956,0.13017967,1,-0.012474235466511607,0.8178171832918751,0.8950240987671597
100,100,2022-03-11,6338.019,6785.496,6047.464,6205.446,PG8888.XDCE,2022,3,10,166,39,2022-03-03,87.77,57.62,467.2,0.3,247.6,1.4,745746.0,492211.0,,1184.544659,429.300572,25.97031,2.973122,87.77,-7.3,-4.5,2022-02,12.2,20.9,6.8,4.6,1.5,5.0,7.4,8.8,5.9,-5.9,7.2,5.8,3.4,11.1,8.8,8.9,2022.0,2.0,-0.045234943628548185,-0.012474235466511607,0.04524463353831276,0.12466810403288786,0.02764007043148431,0.06568279366119989,0.12880908,1,-0.045234943628548185,0.772582239663327,0.8497891551386115
101,101,2022-03-18,6162.333,6182.498,5521.235,5924.743,PG8888.XDCE,2022,3,11,167,39,2022-03-10,88.46,58.07,467.2,0.3,247.6,1.4,707910.0,404979.0,,1184.544659,429.300572,25.97031,2.973122,88.46,-7.3,-4.5,2022-02,12.2,20.9,6.8,4.6,1.5,5.0,7.4,8.8,5.9,-5.9,7.2,5.8,3.4,11.1,8.8,8.9,2022.0,2.0,0.06365018702077041,-0.045234943628548185,-0.012474235466511607,0.04524463353831276,0.12466810403288786,0.02764007043148431,-0.014639707,-1,-0.06365018702077041,0.7089320526425565,0.9134393421593819
102,102,2022-03-25,5820.35,6404.879,5729.818,6301.854,PG8888.XDCE,2022,3,12,168,39,2022-03-17,89.75,58.92,467.2,0.3,247.6,1.4,677378.0,373422.0,,1184.544659,429.300572,25.97031,2.973122,89.75,-7.3,-4.5,2022-02,12.2,20.9,6.8,4.6,1.5,5.0,7.4,8.8,5.9,-5.9,7.2,5.8,3.4,11.1,8.8,8.9,2022.0,2.0,-0.07367990435830485,0.06365018702077041,-0.045234943628548185,-0.012474235466511607,0.04524463353831276,0.12466810403288786,-0.005037059,-1,0.07367990435830485,0.7826119570008614,0.8397594378010771
103,103,2022-04-01,6196.334,6297.515,5822.268,5837.534,PG8888.XDCE,2022,4,13,169,40,2022-03-24,86.42,57.29,467.2,0.3,247.6,1.4,749930.0,360400.0,,1184.544659,429.300572,25.97031,2.973122,86.42,-7.3,-4.5,2022-03,9.3,15.6,4.9,2.1,-0.7,2.6,7.6,8.2,-6.5,-6.2,1.5,3.6,-4.9,4.9,8.3,8.7,2022.0,3.0,-0.03341153987282974,-0.07367990435830485,0.06365018702077041,-0.045234943628548185,-0.012474235466511607,0.04524463353831276,0.069744,1,-0.03341153987282974,0.7492004171280316,0.8063478979282473
104,104,2022-04-08,5892.974,5988.013,5575.628,5642.493,PG8888.XDCE,2022,4,14,170,40,2022-03-31,85.64,56.77,711.1,-1.5,243.9,-4.2,713603.0,330974.0,,65.656875,338.511452,52.941077,71.126153,85.64,-3.5,4.5,2022-03,9.3,15.6,4.9,2.1,-0.7,2.6,7.6,8.2,-6.5,-6.2,1.5,3.6,-4.9,4.9,8.3,8.7,2022.0,3.0,0.09619347334591288,-0.03341153987282974,-0.07367990435830485,0.06365018702077041,-0.045234943628548185,-0.012474235466511607,0.058904294,1,0.09619347334591288,0.8453938904739445,0.9025413712741602
105,105,2022-04-15,5662.6,6237.619,5598.439,6185.264,PG8888.XDCE,2022,4,15,171,40,2022-04-07,86.45,57.3,711.1,-1.5,243.9,-4.2,847220.0,528312.0,,65.656875,338.511452,52.941077,71.126153,86.45,-3.5,4.5,2022-03,9.3,15.6,4.9,2.1,-0.7,2.6,7.6,8.2,-6.5,-6.2,1.5,3.6,-4.9,4.9,8.3,8.7,2022.0,3.0,-0.029415235954358576,0.09619347334591288,-0.03341153987282974,-0.07367990435830485,0.06365018702077041,-0.045234943628548185,-0.039301388,-1,0.029415235954358576,0.8748091264283031,0.8731261353198017
