,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
10,10,2023-10-13,142606.429,163194.067,141330.496,160797.848,LC8888.GFEX,2023,10,41,249,58,2023-09-21,82.32,64.09,2083.9,7.6,249.3,14.0,1657442.0,935897.0,,-99.00284,101.057922,-45.382582,-30.504382,82.32,0.6,-0.8,2023-09,3.1,6.2,1.9,3.7,0.0,2.1,1.6,3.9,-7.2,-3.6,1.6,12.5,3.4,4.6,-2.5,-3.1,2023.0,9.0,-0.11896820907702688,0.12088481377675109,-0.06158027827954604,-0.08844937787469198,-0.03589286449835605,-0.05513528345305674,0.13220039,1,-0.11896820907702688,-0.16162614910019102,-0.41489408397046923
11,11,2023-10-20,160443.789,163418.385,139213.846,141668.016,LC8888.GFEX,2023,10,42,250,58,2023-10-12,88.78,69.11,2083.9,7.6,249.3,14.0,1495457.0,852497.0,,-99.00284,101.057922,-45.382582,-30.504382,88.78,0.6,-0.8,2023-09,3.1,6.2,1.9,3.7,0.0,2.1,1.6,3.9,-7.2,-3.6,1.6,12.5,3.4,4.6,-2.5,-3.1,2023.0,9.0,0.00619268219299407,-0.11896820907702688,0.12088481377675109,-0.06158027827954604,-0.08844937787469198,-0.03589286449835605,0.13341524,1,0.00619268219299407,-0.15543346690719695,-0.40870140177747516
12,12,2023-10-27,141558.878,147188.861,138588.89,142545.321,LC8888.GFEX,2023,10,43,251,58,2023-10-19,90.02,70.08,2083.9,7.6,249.3,14.0,1576383.0,940765.0,,-99.00284,101.057922,-45.382582,-30.504382,90.02,0.6,-0.8,2023-09,3.1,6.2,1.9,3.7,0.0,2.1,1.6,3.9,-7.2,-3.6,1.6,12.5,3.4,4.6,-2.5,-3.1,2023.0,9.0,-0.023117945765473547,0.00619268219299407,-0.11896820907702688,0.12088481377675109,-0.06158027827954604,-0.08844937787469198,-0.07448244,-1,0.023117945765473547,-0.1323155211417234,-0.4318193475429487
13,13,2023-11-03,142680.418,145501.133,138487.421,139249.966,LC8888.GFEX,2023,11,44,252,59,2023-10-26,88.65,69.01,2083.9,7.6,249.3,14.0,1543839.0,935196.0,,-99.00284,101.057922,-45.382582,-30.504382,88.65,0.6,-0.8,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.004120036912612424,-0.023117945765473547,0.00619268219299407,-0.11896820907702688,0.12088481377675109,-0.06158027827954604,-0.012827171,-1,-0.004120036912612424,-0.13643555805433583,-0.4276993106303363
14,14,2023-11-10,139088.779,140588.93,130973.226,139823.681,LC8888.GFEX,2023,11,45,253,59,2023-11-02,87.14,67.83,2665.7,9.7,309.5,21.4,1537390.0,936580.0,,3807.580459,367.621813,-74.074714,1.982344,87.14,0.9,1.3,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.049398034371588406,0.004120036912612424,-0.023117945765473547,0.00619268219299407,-0.11896820907702688,0.12088481377675109,0.0020463392,1,-0.049398034371588406,-0.18583359242592423,-0.4770973450019247
15,15,2023-11-17,140170.352,141699.911,131920.929,132916.666,LC8888.GFEX,2023,11,46,254,59,2023-11-09,85.34,66.43,2665.7,9.7,309.5,21.4,1469105.0,865339.0,,3807.580459,367.621813,-74.074714,1.982344,85.34,0.9,1.3,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.1015028920451555,-0.049398034371588406,0.004120036912612424,-0.023117945765473547,0.00619268219299407,-0.11896820907702688,0.009936306,1,-0.1015028920451555,-0.28733648447107973,-0.5786002370470802
16,16,2023-11-24,132716.386,135269.457,115867.864,119425.24,LC8888.GFEX,2023,11,47,255,59,2023-11-16,84.68,65.92,2665.7,9.7,309.5,21.4,1076631.0,643401.0,,3807.580459,367.621813,-74.074714,1.982344,84.68,0.9,1.3,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.13769191504241485,-0.1015028920451555,-0.049398034371588406,0.004120036912612424,-0.023117945765473547,0.00619268219299407,-0.06516856,-1,0.13769191504241485,-0.1496445694286649,-0.716292152089495
17,17,2023-12-01,118997.276,119304.053,101623.985,102981.35,LC8888.GFEX,2023,12,48,256,60,2023-11-23,88.83,69.15,2665.7,9.7,309.5,21.4,1140839.0,714974.0,,3807.580459,367.621813,-74.074714,1.982344,88.83,0.9,1.3,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.007617515210278314,-0.13769191504241485,-0.1015028920451555,-0.049398034371588406,0.004120036912612424,-0.023117945765473547,-0.10309629,-1,0.007617515210278314,-0.14202705421838657,-0.7239096672997734
18,18,2023-12-08,102806.286,104337.229,85268.952,102196.888,LC8888.GFEX,2023,12,49,257,60,2023-11-30,84.73,65.96,2957.5,9.5,291.8,7.6,1162928.0,707524.0,,7807.79768,448.931626,-65.226739,18.633425,84.73,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.0159276180699357,-0.007617515210278314,-0.13769191504241485,-0.1015028920451555,-0.049398034371588406,0.004120036912612424,-0.09204127,-1,-0.0159276180699357,-0.15795467228832227,-0.7079820492298377
19,19,2023-12-15,113703.341,113901.515,89787.063,103824.641,LC8888.GFEX,2023,12,50,258,60,2023-12-07,85.04,66.21,2957.5,9.5,291.8,7.6,1041965.0,518578.0,,7807.79768,448.931626,-65.226739,18.633425,85.04,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.03491410097916936,0.0159276180699357,-0.007617515210278314,-0.13769191504241485,-0.1015028920451555,-0.049398034371588406,-0.07660778,-1,0.03491410097916936,-0.12304057130915291,-0.742896150209007
