,re,re1,re2,re3,re4,re5,中国:产量:纯碱,re期货持仓量:纯碱,re期货持仓量(活跃合约):纯碱,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:开工率:纯碱,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_x,month_x,weekly,pred,pos,reMonth,asset,asset0
20,0.005640363973468565,0.00981343387020761,-0.02400636580778681,0.01313002101534333,0.013761020109629207,0.0013827853921353217,54.31,-0.2887250650477017,-0.1910172917134516,24603.0,18012.0,77.3,-10.3,-18.8,-7.3,8.9,7.5,-9.0,14.3,-4.2,-5.8,-16.4,-19.9,11.4,5.1,-32.3,-3.1,-1.2,2020,5,71,0.01105111,1,0.005640363973468565,0.00393517881131944,-0.12664561502759264
21,-0.0023756427324511664,0.005640363973468565,0.00981343387020761,-0.02400636580778681,0.01313002101534333,0.013761020109629207,51.39,-0.05137584847376331,0.017710415278703096,23339.0,18331.0,73.14,-10.3,-18.8,-7.3,8.9,7.5,-9.0,14.3,-4.2,-5.8,-16.4,-19.9,11.4,5.1,-32.3,-3.1,-1.2,2020,5,72,0.016240692,1,-0.0023756427324511664,0.0015595360788682733,-0.1290212577600438
22,0.036574071475479863,-0.0023756427324511664,0.005640363973468565,0.00981343387020761,-0.02400636580778681,0.01313002101534333,49.15,0.822614507905223,1.006546287709345,42538.0,36782.0,69.96,-10.3,-18.8,-7.3,8.9,7.5,-9.0,14.3,-4.2,-5.8,-16.4,-19.9,11.4,5.1,-32.3,-3.1,-1.2,2020,5,73,0.010612252,1,0.036574071475479863,0.03813360755434814,-0.09244718628456394
23,-0.003260457560579355,0.036574071475479863,-0.0023756427324511664,0.005640363973468565,0.00981343387020761,-0.02400636580778681,48.61,0.19561333396022373,0.23413626230221296,50859.0,45394.0,69.19,-10.3,-18.8,-7.3,8.9,7.5,-9.0,14.3,-4.2,-5.8,-16.4,-19.9,11.4,5.1,-32.3,-3.1,-1.2,2020,5,74,0.006064187,1,-0.003260457560579355,0.03487314999376878,-0.0957076438451433
24,-0.022187543927914444,-0.003260457560579355,0.036574071475479863,-0.0023756427324511664,0.005640363973468565,0.00981343387020761,46.56,0.1541713364399615,0.1778208573820328,58700.0,53466.0,66.28,-6.3,-14.8,-4.7,3.6,7.3,-4.9,16.4,1.0,-9.8,-18.9,-14.8,17.1,19.0,-23.6,-3.7,-1.7,2020,6,75,0.013090087,1,-0.022187543927914444,0.012685606065854338,-0.11789518777305774
25,0.003545360473918624,-0.022187543927914444,-0.003260457560579355,0.036574071475479863,-0.0023756427324511664,0.005640363973468565,44.15,0.22809199318568996,0.23390565967156696,72089.0,65972.0,62.85,-6.3,-14.8,-4.7,3.6,7.3,-4.9,16.4,1.0,-9.8,-18.9,-14.8,17.1,19.0,-23.6,-3.7,-1.7,2020,6,76,0.006545513,1,0.003545360473918624,0.016230966539772962,-0.11434982729913912
26,-0.026399725954401987,0.003545360473918624,-0.022187543927914444,-0.003260457560579355,0.036574071475479863,-0.0023756427324511664,43.63,0.05673542426722533,0.03784939065057902,76179.0,68469.0,62.1,-6.3,-14.8,-4.7,3.6,7.3,-4.9,16.4,1.0,-9.8,-18.9,-14.8,17.1,19.0,-23.6,-3.7,-1.7,2020,6,77,0.0031238608,1,-0.026399725954401987,-0.010168759414629025,-0.1407495532535411
27,-0.01815594508933671,-0.026399725954401987,0.003545360473918624,-0.022187543927914444,-0.003260457560579355,0.036574071475479863,48.47,0.11147429081505411,0.0973579284055559,84671.0,75135.0,68.99,-6.3,-14.8,-4.7,3.6,7.3,-4.9,16.4,1.0,-9.8,-18.9,-14.8,17.1,19.0,-23.6,-3.7,-1.7,2020,6,78,-0.009534389,-1,0.01815594508933671,0.007987185674707686,-0.15890549834287782
28,0.011913931850890735,-0.01815594508933671,-0.026399725954401987,0.003545360473918624,-0.022187543927914444,-0.003260457560579355,50.77,0.008019274604055715,0.01086045118786183,85350.0,75951.0,72.26,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,79,0.0013055196,1,0.011913931850890735,0.019901117525598422,-0.14699156649198708
29,-0.02134955332773869,0.011913931850890735,-0.01815594508933671,-0.026399725954401987,0.003545360473918624,-0.022187543927914444,51.91,0.15760984182776805,0.17141314795065243,98802.0,88970.0,73.88,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,80,-0.011605231,-1,0.02134955332773869,0.04125067085333711,-0.16834111981972577
30,-0.02148706923335031,-0.02134955332773869,0.011913931850890735,-0.01815594508933671,-0.026399725954401987,0.003545360473918624,48.74,0.5045140786623752,0.5018320782286163,148649.0,133618.0,69.37,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,81,-0.011351109,-1,0.02148706923335031,0.06273774008668742,-0.18982818905307608
31,0.007262357812133358,-0.02148706923335031,-0.02134955332773869,0.011913931850890735,-0.01815594508933671,-0.026399725954401987,50.03,-0.012963423904634452,-0.04628867368168954,146722.0,127433.0,71.21,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,82,-0.013372291,-1,-0.007262357812133358,0.055475382274554064,-0.18256583124094272
32,0.12432107290321581,0.007262357812133358,-0.02148706923335031,-0.02134955332773869,0.011913931850890735,-0.01815594508933671,54.85,0.25592617330734324,0.2792447796096773,184272.0,163018.0,78.07,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,83,0.012008206,1,0.12432107290321581,0.17979645517776988,-0.05824475833772691
33,-0.045562823037367584,0.12432107290321581,0.007262357812133358,-0.02148706923335031,-0.02134955332773869,0.011913931850890735,55.49,-0.060464964834592294,-0.07604068262400476,173130.0,150622.0,78.27,-1.6,-10.2,-1.2,7.8,9.6,-0.3,10.2,4.1,-17.3,-24.8,-9.1,14.7,26.8,-9.7,-2.4,-2.0,2020,8,84,-0.005857972,-1,0.045562823037367584,0.22535927821513746,-0.1038075813750945
34,0.07118384702419167,-0.045562823037367584,0.12432107290321581,0.007262357812133358,-0.02148706923335031,-0.02134955332773869,54.84,0.03238029226592731,-0.14613403088526244,178736.0,128611.0,77.37,-1.6,-10.2,-1.2,7.8,9.6,-0.3,10.2,4.1,-17.3,-24.8,-9.1,14.7,26.8,-9.7,-2.4,-2.0,2020,8,85,-0.014829092,-1,-0.07118384702419167,0.1541754311909458,-0.03262373435090282
35,0.08162048564756774,0.07118384702419167,-0.045562823037367584,0.12432107290321581,0.007262357812133358,-0.02148706923335031,54.84,-0.0045206337839047706,-0.2615794916453491,177928.0,94969.0,75.29,-1.6,-10.2,-1.2,7.8,9.6,-0.3,10.2,4.1,-17.3,-24.8,-9.1,14.7,26.8,-9.7,-2.4,-2.0,2020,8,86,0.12143684,1,0.08162048564756774,0.23579591683851353,0.04899675129666492
36,0.05872029102137266,0.08162048564756774,0.07118384702419167,-0.045562823037367584,0.12432107290321581,0.007262357812133358,51.42,-0.07556989344004317,-0.2449220271878192,164482.0,71709.0,72.53,-1.6,-10.2,-1.2,7.8,9.6,-0.3,10.2,4.1,-17.3,-24.8,-9.1,14.7,26.8,-9.7,-2.4,-2.0,2020,8,87,0.06359636,1,0.05872029102137266,0.2945162078598862,0.10771704231803758
37,0.009180520370353662,0.05872029102137266,0.08162048564756774,0.07118384702419167,-0.045562823037367584,0.12432107290321581,49.82,0.049099597524349115,0.646111366774045,172558.0,118041.0,70.28,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,88,0.07628444,1,0.009180520370353662,0.30369672823023985,0.11689756268839124
38,-0.040717375318880866,0.009180520370353662,0.05872029102137266,0.08162048564756774,0.07118384702419167,-0.045562823037367584,50.17,0.28614147127342693,0.37759761438822115,221934.0,162613.0,70.77,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,89,0.07448544,1,-0.040717375318880866,0.262979352911359,0.07618018736951038
39,0.010636149287906349,-0.040717375318880866,0.009180520370353662,0.05872029102137266,0.08162048564756774,0.07118384702419167,47.67,0.1901736552308344,0.2550226611648516,264140.0,204083.0,67.24,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,90,0.017606923,1,0.010636149287906349,0.27361550219926534,0.08681633665741673
40,-0.005922676930182669,0.010636149287906349,-0.040717375318880866,0.009180520370353662,0.05872029102137266,0.08162048564756774,51.05,-0.07737942000454301,-0.05780981267425511,243701.0,192285.0,72.01,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,91,0.038297977,1,-0.005922676930182669,0.26769282526908267,0.08089365972723406
41,-0.020202851178934167,-0.005922676930182669,0.010636149287906349,-0.040717375318880866,0.009180520370353662,0.05872029102137266,56.38,-0.19743045781510948,-0.20567386951660294,195587.0,152737.0,76.21,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,92,0.0051395167,1,-0.020202851178934167,0.2474899740901485,0.06069080854829989
42,-0.008607982043742357,-0.020202851178934167,-0.005922676930182669,0.010636149287906349,-0.040717375318880866,0.009180520370353662,55.17,0.0490472270651936,0.02057130885116254,205180.0,155879.0,77.83,0.8,-6.5,1.8,12.6,12.5,2.6,8.0,5.1,-9.0,-20.0,-2.7,20.6,13.8,-6.1,-2.1,-2.0,2020,10,93,-0.012831973,-1,0.008607982043742357,0.25609795613389086,0.05208282650455753
44,-0.02308729587489855,-0.04375178554068404,-0.008607982043742357,-0.020202851178934167,-0.005922676930182669,0.010636149287906349,55.7,-0.3423969197777561,-0.3130633375887708,134927.0,107079.0,78.57,0.8,-6.5,1.8,12.6,12.5,2.6,8.0,5.1,-9.0,-20.0,-2.7,20.6,13.8,-6.1,-2.1,-2.0,2020,10,95,0.013869162,1,-0.02308729587489855,0.2330106602589923,0.028995530629658983
45,-0.00875508366905231,-0.02308729587489855,-0.04375178554068404,-0.008607982043742357,-0.020202851178934167,-0.005922676930182669,57.21,0.3573043201138393,0.4086422174282538,183137.0,150836.0,81.68,0.8,-6.5,1.8,12.6,12.5,2.6,8.0,5.1,-9.0,-20.0,-2.7,20.6,13.8,-6.1,-2.1,-2.0,2020,10,96,-0.008493009,-1,0.00875508366905231,0.24176574392804462,0.020240446960606673
46,-0.009823023270343456,-0.00875508366905231,-0.02308729587489855,-0.04375178554068404,-0.008607982043742357,-0.020202851178934167,56.73,-0.09796491151433084,-0.11321567795486487,165196.0,133759.0,80.99,1.8,-5.3,3.1,14.1,13.1,3.7,8.0,5.4,-7.1,-18.1,0.6,29.0,11.1,-4.1,-2.1,-2.0,2020,11,97,-0.008833989,-1,0.009823023270343456,0.2515887671983881,0.010417423690263217
47,-0.007129912588481613,-0.009823023270343456,-0.00875508366905231,-0.02308729587489855,-0.04375178554068404,-0.008607982043742357,54.73,0.04078791254025527,0.0694308420367975,171934.0,143046.0,78.14,1.8,-5.3,3.1,14.1,13.1,3.7,8.0,5.4,-7.1,-18.1,0.6,29.0,11.1,-4.1,-2.1,-2.0,2020,11,98,-0.0043346644,-1,0.007129912588481613,0.2587186797868697,0.003287511101781604
48,0.0005902913130215737,-0.007129912588481613,-0.009823023270343456,-0.00875508366905231,-0.02308729587489855,-0.04375178554068404,53.91,0.26638128584224186,0.2692420619940439,217734.0,181560.0,76.97,1.8,-5.3,3.1,14.1,13.1,3.7,8.0,5.4,-7.1,-18.1,0.6,29.0,11.1,-4.1,-2.1,-2.0,2020,11,99,-0.004050937,-1,-0.0005902913130215737,0.2581283884738481,0.0038778024148031776
49,-0.04324852383278366,0.0005902913130215737,-0.007129912588481613,-0.009823023270343456,-0.00875508366905231,-0.02308729587489855,54.6,0.21992890407561516,0.25917602996254674,265620.0,228616.0,77.95,1.8,-5.3,3.1,14.1,13.1,3.7,8.0,5.4,-7.1,-18.1,0.6,29.0,11.1,-4.1,-2.1,-2.0,2020,11,100,0.0024363177,1,-0.04324852383278366,0.21487986464106446,-0.03937072141798048
50,-0.062075096460887935,-0.04324852383278366,0.0005902913130215737,-0.007129912588481613,-0.009823023270343456,-0.00875508366905231,56.19,0.16211881635419023,0.13230482555901601,308682.0,258863.0,80.22,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,101,-0.0029412718,-1,0.062075096460887935,0.2769549611019524,-0.10144581787886842
51,0.09338866070926932,-0.062075096460887935,-0.04324852383278366,0.0005902913130215737,-0.007129912588481613,-0.009823023270343456,55.5,0.17236184811553645,0.13947532092265025,361887.0,294968.0,79.25,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,102,-0.004224916,-1,-0.09338866070926932,0.18356630039268307,-0.008057157169599094
52,0.07269007186524634,0.09338866070926932,-0.062075096460887935,-0.04324852383278366,0.0005902913130215737,-0.007129912588481613,55.0,0.1090367987797296,0.03241029535407236,401346.0,304528.0,78.52,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,103,0.0063924617,1,0.07269007186524634,0.2562563722579294,0.06463291469564725
53,-0.017356330777485662,0.07269007186524634,0.09338866070926932,-0.062075096460887935,-0.04324852383278366,0.0005902913130215737,52.65,-0.22864560753065932,-0.3985413492355383,309580.0,183161.0,75.17,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,104,-0.034488756,-1,0.017356330777485662,0.2736127030354151,0.047276583918161585
54,0.009537671428010652,-0.017356330777485662,0.07269007186524634,0.09338866070926932,-0.062075096460887935,-0.04324852383278366,46.95,-0.15560113702435563,-0.15913322159193277,261409.0,154014.0,66.26,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,105,-0.034800887,-1,-0.009537671428010652,0.2640750316074044,0.05681425534617224
56,0.006727828350020726,-0.031798122527971096,0.009537671428010652,-0.017356330777485662,0.07269007186524634,0.09338866070926932,49.38,-0.11129303122692791,0.14118197047021708,232316.0,175758.0,69.54,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,-0.4,-1.8,2021,1,106,-0.028034052,-1,-0.006727828350020726,0.2573472032573837,0.06354208369619296
57,0.042107145913234056,0.006727828350020726,-0.031798122527971096,0.009537671428010652,-0.017356330777485662,0.07269007186524634,51.6,0.09515487525611666,0.14341879174774408,254422.0,200965.0,72.66,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,-0.4,-1.8,2021,1,107,0.0767618,1,0.042107145913234056,0.29945434917061775,0.10564922960942702
58,0.008978717913415757,0.042107145913234056,0.006727828350020726,-0.031798122527971096,0.009537671428010652,-0.017356330777485662,53.19,-0.08781866348035938,-0.10744657029831062,232079.0,179372.0,74.89,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,-0.4,-1.8,2021,1,108,0.0147049595,1,0.008978717913415757,0.3084330670840335,0.11462794752284278
59,-0.015291305800416377,0.008978717913415757,0.042107145913234056,0.006727828350020726,-0.031798122527971096,0.009537671428010652,52.56,0.00932871996173712,-0.01172423789666166,234244.0,177269.0,74.42,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,0.3,0.3,2021,2,109,0.01388805,1,-0.015291305800416377,0.29314176128361713,0.0993366417224264
60,0.04012621856342502,-0.015291305800416377,0.008978717913415757,0.042107145913234056,0.006727828350020726,-0.031798122527971096,54.92,0.02114461843206228,0.021504041879854885,239197.0,181081.0,77.77,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,0.3,0.3,2021,2,110,0.0068993303,1,0.04012621856342502,0.33326797984704215,0.13946286028585142
61,0.10960207808842637,0.04012621856342502,-0.015291305800416377,0.008978717913415757,0.042107145913234056,0.006727828350020726,54.92,0.11073717479734269,0.09366526582026835,265685.0,198042.0,80.82,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,0.3,0.3,2021,2,111,0.04469658,1,0.10960207808842637,0.4428700579354685,0.2490649383742778
63,0.02920736478466135,0.011504315666318377,0.10960207808842637,0.04012621856342502,-0.015291305800416377,0.008978717913415757,58.48,0.15170220373750865,0.19409519192898483,305990.0,236481.0,82.82,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021,3,113,0.040819596,1,0.02920736478466135,0.47207742272012987,0.27827230315893914
64,0.03505330375719984,0.02920736478466135,0.011504315666318377,0.10960207808842637,0.04012621856342502,-0.015291305800416377,58.51,0.11728487859080361,-0.0031207581158739783,341878.0,235743.0,82.86,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021,3,114,0.112062976,1,0.03505330375719984,0.5071307264773297,0.313325606916139
65,-0.009513230780915372,0.03505330375719984,0.02920736478466135,0.011504315666318377,0.10960207808842637,0.04012621856342502,57.45,0.47168873106780773,0.43809996479216773,503138.0,339022.0,81.35,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021,3,115,0.11288242,1,-0.009513230780915372,0.49761749569641434,0.3038123761352236
66,0.0045780639355004205,-0.009513230780915372,0.03505330375719984,0.02920736478466135,0.011504315666318377,0.10960207808842637,58.5,0.11385743076452193,0.025346437694308888,560424.0,347615.0,82.5,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021,3,116,0.037025504,1,0.0045780639355004205,0.5021955596319148,0.308390440070724
67,-0.05484509534718596,0.0045780639355004205,-0.009513230780915372,0.03505330375719984,0.02920736478466135,0.011504315666318377,59.82,0.017900732302685185,-0.05830013089193509,570456.0,327349.0,84.35,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021,4,117,0.038627762,1,-0.05484509534718596,0.4473504642847288,0.25354534472353807
68,0.0016475943846838703,-0.05484509534718596,0.0045780639355004205,-0.009513230780915372,0.03505330375719984,0.02920736478466135,58.43,-0.12801863772140187,-0.18597887881129926,497427.0,266469.0,82.23,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021,4,118,0.009642028,1,0.0016475943846838703,0.44899805866941267,0.25519293910822194
69,0.015709414031854774,0.0016475943846838703,-0.05484509534718596,0.0045780639355004205,-0.009513230780915372,0.03505330375719984,59.3,-0.10261606225637132,-0.27064311420840703,446383.0,194351.0,83.63,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021,4,119,-0.024006663,-1,-0.015709414031854774,0.4332886446375579,0.2709023531400767
70,0.08935350196228975,0.015709414031854774,0.0016475943846838703,-0.05484509534718596,0.0045780639355004205,-0.009513230780915372,58.54,-0.04232240027061962,0.46081059526320933,427491.0,283910.0,82.55,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021,4,120,0.00048429097,1,0.08935350196228975,0.5226421465998476,0.36025585510236646
