,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
164,164,2021-03-05,6379.286,6425.677,5869.972,5949.051,AP8888.XZCE,2021,3,9,113,27,2021-02-25,82.82,58.48,467.1,9.1,245.0,-6.5,305990.0,236481.0,,-71.650224,-78.481727,-4.528374,-22.451834,82.82,14.8,11.3,2021-02,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021.0,2.0,-0.015957503137895568,-0.06598832471864491,-0.015611785913876908,0.02599407145523358,0.025089376188824453,0.0007306923651757558,0.0047770487,1,-0.015957503137895568,0.13860822468072442,-0.26553594372773903
165,165,2021-03-12,5975.813,6018.278,5728.123,5854.119,AP8888.XZCE,2021,3,10,114,27,2021-03-04,82.86,58.51,467.1,9.1,245.0,-6.5,341878.0,235743.0,,-71.650224,-78.481727,-4.528374,-22.451834,82.86,14.8,11.3,2021-02,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021.0,2.0,0.01984927193997943,-0.015957503137895568,-0.06598832471864491,-0.015611785913876908,0.02599407145523358,0.025089376188824453,-0.0093747,-1,-0.01984927193997943,0.118758952740745,-0.2456866717877596
166,166,2021-03-19,5869.361,6085.422,5838.681,5970.319,AP8888.XZCE,2021,3,11,115,27,2021-03-11,81.35,57.45,467.1,9.1,245.0,-6.5,503138.0,339022.0,,-71.650224,-78.481727,-4.528374,-22.451834,81.35,14.8,11.3,2021-02,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021.0,2.0,-0.06657885449671952,0.01984927193997943,-0.015957503137895568,-0.06598832471864491,-0.015611785913876908,0.02599407145523358,-0.031886373,-1,0.06657885449671952,0.1853378072374645,-0.3122655262844791
167,167,2021-03-26,5958.182,5959.671,5501.9,5572.822,AP8888.XZCE,2021,3,12,116,27,2021-03-18,82.5,58.5,467.1,9.1,245.0,-6.5,560424.0,347615.0,,-71.650224,-78.481727,-4.528374,-22.451834,82.5,14.8,11.3,2021-02,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021.0,2.0,0.012314945641543895,-0.06657885449671952,0.01984927193997943,-0.015957503137895568,-0.06598832471864491,-0.015611785913876908,-0.006428968,-1,-0.012314945641543895,0.17302286159592062,-0.2999505806429352
168,168,2021-04-02,5613.674,5799.112,5454.065,5641.451,AP8888.XZCE,2021,4,13,117,28,2021-03-25,84.35,59.82,467.1,9.1,245.0,-6.5,570456.0,327349.0,,-71.650224,-78.481727,-4.528374,-22.451834,84.35,14.8,11.3,2021-03,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021.0,3.0,0.0045062874781682805,0.012314945641543895,-0.06657885449671952,0.01984927193997943,-0.015957503137895568,-0.06598832471864491,-0.028152581,-1,-0.0045062874781682805,0.16851657411775234,-0.29544429316476695
169,169,2021-04-09,5593.847,5853.05,5472.611,5666.873,AP8888.XZCE,2021,4,14,118,28,2021-04-01,82.23,58.43,721.1,2.6,254.0,4.1,497427.0,266469.0,,-86.31058,-81.170259,-42.728601,40.948495,82.23,13.7,11.3,2021-03,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021.0,3.0,0.03227511892361101,0.0045062874781682805,0.012314945641543895,-0.06657885449671952,0.01984927193997943,-0.015957503137895568,0.013289739,1,0.03227511892361101,0.20079169304136335,-0.26316917424115593
170,170,2021-04-16,5714.648,5979.762,5696.276,5849.772,AP8888.XZCE,2021,4,15,119,28,2021-04-08,83.63,59.3,721.1,2.6,254.0,4.1,446383.0,194351.0,,-86.31058,-81.170259,-42.728601,40.948495,83.63,13.7,11.3,2021-03,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021.0,3.0,0.0023194066367031585,0.03227511892361101,0.0045062874781682805,0.012314945641543895,-0.06657885449671952,0.01984927193997943,0.02529954,1,0.0023194066367031585,0.2031110996780665,-0.2608497676044528
171,171,2021-04-23,5795.086,5991.6,5562.913,5863.34,AP8888.XZCE,2021,4,16,120,28,2021-04-15,82.55,58.54,721.1,2.6,254.0,4.1,427491.0,283910.0,,-86.31058,-81.170259,-42.728601,40.948495,82.55,13.7,11.3,2021-03,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021.0,3.0,-0.020634484781711482,0.0023194066367031585,0.03227511892361101,0.0045062874781682805,0.012314945641543895,-0.06657885449671952,0.037473463,1,-0.020634484781711482,0.18247661489635503,-0.28148425238616426
172,172,2021-04-30,5837.983,5887.667,5687.014,5742.353,AP8888.XZCE,2021,4,17,121,28,2021-04-22,84.52,59.94,721.1,2.6,254.0,4.1,449576.0,356635.0,,-86.31058,-81.170259,-42.728601,40.948495,84.52,13.7,11.3,2021-03,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021.0,3.0,0.0036337020730004,-0.020634484781711482,0.0023194066367031585,0.03227511892361101,0.0045062874781682805,0.012314945641543895,0.006865022,1,0.0036337020730004,0.18611031696935543,-0.27785055031316386
173,173,2021-05-07,5778.264,5808.631,5606.133,5763.219,AP8888.XZCE,2021,5,18,122,29,2021-04-29,84.4,59.85,997.6,5.3,257.3,3.9,425741.0,347925.0,,-97.223984,-88.755675,-28.335578,-12.004396,84.4,12.2,7.0,2021-04,19.9,23.8,33.9,21.0,14.9,31.6,10.2,28.2,19.1,32.2,57.7,37.2,6.8,53.4,6.8,3.3,2021.0,4.0,-0.008790226434220116,0.0036337020730004,-0.020634484781711482,0.0023194066367031585,0.03227511892361101,0.0045062874781682805,0.008579826,1,-0.008790226434220116,0.1773200905351353,-0.286640776747384
