,re,中国:产量:纯碱,re期货持仓量:纯碱,re期货持仓量(活跃合约):纯碱,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_x,month_x,weekly,pred,pos,reMonth,asset,asset0
179,0.024758454106280192,60.62,0.049872040180317434,-0.07031787920910304,2584891.0,1219253.0,4.0,6.0,1.3,-0.1,6.1,4.5,3.9,5.9,3.9,-1.2,-2.0,1.9,17.3,7.1,-4.6,-2.6,2023,6,231,-0.07626888,-1,-0.024758454106280192,0.42194483575024166,0.1770922930363591
180,-0.015321154979375362,60.25,0.030234156875473595,-0.07391657022783626,2663043.0,1129130.0,4.0,6.0,1.3,-0.1,6.1,4.5,3.9,5.9,3.9,-1.2,-2.0,1.9,17.3,7.1,-4.6,-2.6,2023,6,232,0.008007528,1,-0.015321154979375362,0.4066236807708663,0.16177113805698373
181,0.010173548773189767,60.55,0.09193280018384975,0.0746282536111873,2907864.0,1213395.0,4.0,6.0,1.3,-0.1,6.1,4.5,3.9,5.9,3.9,-1.2,-2.0,1.9,17.3,7.1,-4.6,-2.6,2023,6,233,-0.023857003,-1,-0.010173548773189767,0.39645013199767654,0.1719446868301735
182,0.004739336492890933,61.03,-0.012437651829659169,-0.06538101772300031,2871697.0,1134062.0,4.0,6.0,1.3,-0.1,6.1,4.5,3.9,5.9,3.9,-1.2,-2.0,1.9,17.3,7.1,-4.6,-2.6,2023,6,234,-0.022269633,-1,-0.004739336492890933,0.3917107955047856,0.17668402332306443
183,0.09316037735849059,60.34,0.026857290306045556,-0.05561512509898048,2948823.0,1070991.0,3.8,6.0,1.5,2.4,-0.2,3.6,3.4,5.5,-0.7,-1.2,-2.9,0.0,0.8,6.1,-5.4,-3.1,2023,7,235,-0.03038033,-1,-0.09316037735849059,0.298550418146295,0.269844400681555
184,0.07335490830636471,56.02,0.01447764074005109,0.032933049857561736,2991515.0,1106262.0,3.8,6.0,1.5,2.4,-0.2,3.6,3.4,5.5,-0.7,-1.2,-2.9,0.0,0.8,6.1,-5.4,-3.1,2023,7,236,0.08174461,1,0.07335490830636471,0.3719053264526597,0.3431993089879197
185,0.048241206030150696,56.54,0.07232154944902502,0.0890756439252185,3207866.0,1204803.0,3.8,6.0,1.5,2.4,-0.2,3.6,3.4,5.5,-0.7,-1.2,-2.9,0.0,0.8,6.1,-5.4,-3.1,2023,7,237,0.07246538,1,0.048241206030150696,0.4201465324828104,0.3914405150180704
186,-0.046979865771812124,56.88,-0.10829130643237594,-0.24000355244799354,2860482.0,915646.0,3.8,6.0,1.5,2.4,-0.2,3.6,3.4,5.5,-0.7,-1.2,-2.9,0.0,0.8,6.1,-5.4,-3.1,2023,7,238,-0.00064104976,-1,0.046979865771812124,0.46712639825462254,0.3444606492462583
187,0.03420523138832987,54.72,0.06278067822136268,0.023574612896250402,3040065.0,937232.0,3.4,5.7,1.6,1.4,-1.4,2.8,1.5,4.9,-15.8,-3.2,-1.7,-2.1,-3.8,4.5,-4.4,-3.2,2023,8,239,0.080205835,1,0.03420523138832987,0.5013316296429524,0.37866588063458817
188,0.1532101167315174,54.1,-0.10800426964555032,-0.33469407788039673,2711725.0,623546.0,3.4,5.7,1.6,1.4,-1.4,2.8,1.5,4.9,-15.8,-3.2,-1.7,-2.1,-3.8,4.5,-4.4,-3.2,2023,8,240,-0.030006258,-1,-0.1532101167315174,0.348121512911435,0.5318759973661056
189,0.2547448334036271,54.81,0.19596861776175678,1.0365778948144966,3243138.0,1269900.0,3.4,5.7,1.6,1.4,-1.4,2.8,1.5,4.9,-15.8,-3.2,-1.7,-2.1,-3.8,4.5,-4.4,-3.2,2023,8,241,0.0460696,1,0.2547448334036271,0.6028663463150621,0.7866208307697327
190,0.09243697478991586,55.95,-0.03900543239294785,-0.0008551854476730458,3116638.0,1268814.0,3.4,5.7,1.6,1.4,-1.4,2.8,1.5,4.9,-15.8,-3.2,-1.7,-2.1,-3.8,4.5,-4.4,-3.2,2023,8,242,0.046793792,1,0.09243697478991586,0.695303321104978,0.8790578055596485
191,0.09046153846153837,57.01,-0.18621091060302797,-0.20746145613147393,2536286.0,1005584.0,3.2,5.9,1.6,1.4,-0.8,2.4,-0.5,4.2,-3.3,-2.4,-1.0,0.0,4.5,4.8,-3.0,-3.2,2023,9,243,0.04059539,1,0.09046153846153837,0.7857648595665163,0.9695193440211869
192,-0.019469525959367906,56.92,-0.13909235788077523,-0.0398146748556063,2183508.0,965547.0,3.2,5.9,1.6,1.4,-0.8,2.4,-0.5,4.2,-3.3,-2.4,-1.0,0.0,4.5,4.8,-3.0,-3.2,2023,9,244,0.05354899,1,-0.019469525959367906,0.7662953336071484,0.950049818061819
193,-0.019469525959367906,55.28,-0.283360995242518,-0.16603748963023035,1564787.0,805230.0,3.2,5.9,1.6,1.4,-0.8,2.4,-0.5,4.2,-3.3,-2.4,-1.0,0.0,4.5,4.8,-3.0,-3.2,2023,9,245,0.07141076,1,-0.019469525959367906,0.7468258076477805,0.9305802921024511
