,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
153,153,2008-02-05,3312.503,3401.25,3308.04,3382.058,M8888.XDCE,2008,2,6,-566,-130,,,,,,,,,,,,,,,,,,2008-01,25.8,34.7,23.7,18.5,26.6,24.2,21.7,21.6,-33.9,-33.9,26.75,26.75,9.78,9.78,6.1,6.1,2008.0,1.0,0.029952472725186752,0.02420157104133347,0.0013536801815339228,-0.010321811966735428,-0.045616947562163834,0.006349396680488839,0.029627746,1,0.029952472725186752,0.21226484735410756,0.6007584450130297
154,154,2008-02-15,3377.596,3534.242,3323.713,3483.359,M8888.XDCE,2008,2,7,-565,-130,,,,,,,,,,,,,,,,,,2008-01,25.8,34.7,23.7,18.5,26.6,24.2,21.7,21.6,-33.9,-33.9,26.75,26.75,9.78,9.78,6.1,6.1,2008.0,1.0,0.018782158255867376,0.029952472725186752,0.02420157104133347,0.0013536801815339228,-0.010321811966735428,-0.045616947562163834,0.03427564,1,0.018782158255867376,0.23104700560997493,0.619540603268897
155,155,2008-02-22,3479.84,3637.938,3472.885,3548.784,M8888.XDCE,2008,2,8,-564,-130,,,,,,,,,,,,,,,,,,2008-01,25.8,34.7,23.7,18.5,26.6,24.2,21.7,21.6,-33.9,-33.9,26.75,26.75,9.78,9.78,6.1,6.1,2008.0,1.0,0.023484664042669356,0.018782158255867376,0.029952472725186752,0.02420157104133347,0.0013536801815339228,-0.010321811966735428,0.033959433,1,0.023484664042669356,0.2545316696526443,0.6430252673115664
156,156,2008-02-29,3602.974,3659.684,3507.845,3632.126,M8888.XDCE,2008,2,9,-563,-130,,,,,,,,,,,,,,,,,,2008-01,25.8,34.7,23.7,18.5,26.6,24.2,21.7,21.6,-33.9,-33.9,26.75,26.75,9.78,9.78,6.1,6.1,2008.0,1.0,-0.010445672864873079,0.023484664042669356,0.018782158255867376,0.029952472725186752,0.02420157104133347,0.0013536801815339228,0.033616286,1,-0.010445672864873079,0.2440859967877712,0.6325795944466933
157,157,2008-03-07,3665.481,3751.142,3518.395,3594.186,M8888.XDCE,2008,3,10,-562,-129,,,,,,,,,,,,,,,,,,2008-02,24.3,35.8,19.9,20.6,22.9,21.9,20.2,20.3,-1.1,-18.9,22.5,18.4,16.0,12.5,6.62,6.4,2008.0,2.0,-0.024957250403846665,-0.010445672864873079,0.023484664042669356,0.018782158255867376,0.029952472725186752,0.02420157104133347,0.028152248,1,-0.024957250403846665,0.21912874638392454,0.6076223440428467
158,158,2008-03-14,3452.573,3547.525,3401.338,3504.485,M8888.XDCE,2008,3,11,-561,-129,,,,,,,,,,,,,,,,,,2008-02,24.3,35.8,19.9,20.6,22.9,21.9,20.2,20.3,-1.1,-18.9,22.5,18.4,16.0,12.5,6.62,6.4,2008.0,2.0,-0.10075745794317859,-0.024957250403846665,-0.010445672864873079,0.023484664042669356,0.018782158255867376,0.029952472725186752,-0.0016384999,-1,0.10075745794317859,0.31988620432710313,0.5068648860996681
159,159,2008-03-21,3406.538,3465.56,3140.891,3151.382,M8888.XDCE,2008,3,12,-560,-129,,,,,,,,,,,,,,,,,,2008-02,24.3,35.8,19.9,20.6,22.9,21.9,20.2,20.3,-1.1,-18.9,22.5,18.4,16.0,12.5,6.62,6.4,2008.0,2.0,0.02673398528010873,-0.10075745794317859,-0.024957250403846665,-0.010445672864873079,0.023484664042669356,0.018782158255867376,-0.06251872,-1,-0.02673398528010873,0.2931522190469944,0.5335988713797768
160,160,2008-03-28,3201.662,3362.309,3185.319,3235.631,M8888.XDCE,2008,3,13,-559,-129,,,,,,,,,,,,,,,,,,2008-02,24.3,35.8,19.9,20.6,22.9,21.9,20.2,20.3,-1.1,-18.9,22.5,18.4,16.0,12.5,6.62,6.4,2008.0,2.0,-0.06321888991668079,0.02673398528010873,-0.10075745794317859,-0.024957250403846665,-0.010445672864873079,0.023484664042669356,-0.014981541,-1,0.06321888991668079,0.3563711089636752,0.470379981463096
161,161,2008-04-03,3208.296,3242.158,2990.57,3031.078,M8888.XDCE,2008,4,14,-558,-128,,,,,,,,,,,,,,,,,,2008-03,25.9,31.9,19.6,18.5,21.8,22.5,25.8,22.5,1.5,-9.8,18.8,11.9,21.3,15.8,7.95,6.9,2008.0,3.0,0.07635138389708218,-0.06321888991668079,0.02673398528010873,-0.10075745794317859,-0.024957250403846665,-0.010445672864873079,0.020094832,1,0.07635138389708218,0.43272249286075737,0.5467313653601782
162,162,2008-04-11,3057.548,3276.109,3047.552,3262.505,M8888.XDCE,2008,4,15,-557,-128,,,,,,,,,,,,,,,,,,2008-03,25.9,31.9,19.6,18.5,21.8,22.5,25.8,22.5,1.5,-9.8,18.8,11.9,21.3,15.8,7.95,6.9,2008.0,3.0,0.04431656043439025,0.07635138389708218,-0.06321888991668079,0.02673398528010873,-0.10075745794317859,-0.024957250403846665,-0.02372822,-1,-0.04431656043439025,0.3884059324263671,0.5910479257945684
163,163,2008-04-18,3248.011,3422.081,3231.791,3407.088,M8888.XDCE,2008,4,16,-556,-128,,,,,,,,,,,,,,,,,,2008-03,25.9,31.9,19.6,18.5,21.8,22.5,25.8,22.5,1.5,-9.8,18.8,11.9,21.3,15.8,7.95,6.9,2008.0,3.0,-0.030408665699271586,0.04431656043439025,0.07635138389708218,-0.06321888991668079,0.02673398528010873,-0.10075745794317859,0.054090776,1,-0.030408665699271586,0.35799726672709553,0.5606392600952969
164,164,2008-04-25,3394.692,3407.933,3232.029,3303.483,M8888.XDCE,2008,4,17,-555,-128,,,,,,,,,,,,,,,,,,2008-03,25.9,31.9,19.6,18.5,21.8,22.5,25.8,22.5,1.5,-9.8,18.8,11.9,21.3,15.8,7.95,6.9,2008.0,3.0,0.0030331622714572237,-0.030408665699271586,0.04431656043439025,0.07635138389708218,-0.06321888991668079,0.02673398528010873,0.07960928,1,0.0030331622714572237,0.36103042899855275,0.5636724223667541
165,165,2008-04-30,3305.688,3352.0,3265.0,3313.503,M8888.XDCE,2008,4,18,-554,-128,,,,,,,,,,,,,,,,,,2008-03,25.9,31.9,19.6,18.5,21.8,22.5,25.8,22.5,1.5,-9.8,18.8,11.9,21.3,15.8,7.95,6.9,2008.0,3.0,0.03743983331235845,0.0030331622714572237,-0.030408665699271586,0.04431656043439025,0.07635138389708218,-0.06321888991668079,0.010886788,1,0.03743983331235845,0.3984702623109112,0.6011122556791125
166,166,2008-05-09,3299.768,3469.541,3299.437,3437.56,M8888.XDCE,2008,5,19,-553,-127,,,,,,,,,,,,,,,,,,2008-04,25.7,31.2,18.7,15.7,21.4,22.0,20.6,22.4,-16.6,-11.7,12.9,7.7,22.2,17.4,8.12,7.2,2008.0,4.0,0.05266118991377611,0.03743983331235845,0.0030331622714572237,-0.030408665699271586,0.04431656043439025,0.07635138389708218,0.030252695,1,0.05266118991377611,0.4511314522246873,0.6537734455928886
167,167,2008-05-16,3484.417,3626.642,3480.754,3618.586,M8888.XDCE,2008,5,20,-552,-127,,,,,,,,,,,,,,,,,,2008-04,25.7,31.2,18.7,15.7,21.4,22.0,20.6,22.4,-16.6,-11.7,12.9,7.7,22.2,17.4,8.12,7.2,2008.0,4.0,0.01010505208388035,0.05266118991377611,0.03743983331235845,0.0030331622714572237,-0.030408665699271586,0.04431656043439025,0.056791447,1,0.01010505208388035,0.46123650430856766,0.663878497676769
168,168,2008-05-23,3621.717,3688.918,3574.617,3655.152,M8888.XDCE,2008,5,21,-551,-127,,,,,,,,,,,,,,,,,,2008-04,25.7,31.2,18.7,15.7,21.4,22.0,20.6,22.4,-16.6,-11.7,12.9,7.7,22.2,17.4,8.12,7.2,2008.0,4.0,-0.00908580546034754,0.01010505208388035,0.05266118991377611,0.03743983331235845,0.0030331622714572237,-0.030408665699271586,0.048289984,1,-0.00908580546034754,0.4521506988482201,0.6547926922164214
169,169,2008-05-30,3692.3,3758.452,3607.383,3621.942,M8888.XDCE,2008,5,22,-550,-127,,,,,,,,,,,,,,,,,,2008-04,25.7,31.2,18.7,15.7,21.4,22.0,20.6,22.4,-16.6,-11.7,12.9,7.7,22.2,17.4,8.12,7.2,2008.0,4.0,0.05970553918312338,-0.00908580546034754,0.01010505208388035,0.05266118991377611,0.03743983331235845,0.0030331622714572237,0.057434976,1,0.05970553918312338,0.5118562380313435,0.7144982313995448
170,170,2008-06-06,3682.523,3849.56,3640.514,3838.192,M8888.XDCE,2008,6,23,-549,-126,,,,,,,,,,,,,,,,,,2008-05,25.6,30.5,18.6,17.7,21.7,22.1,21.8,22.2,1.5,-0.2,16.2,12.5,21.7,18.1,8.22,7.4,2008.0,5.0,0.03156564340710433,0.05970553918312338,-0.00908580546034754,0.01010505208388035,0.05266118991377611,0.03743983331235845,0.017280793,1,0.03156564340710433,0.5434218814384478,0.7460638748066492
171,171,2008-06-13,3853.636,4098.387,3835.132,3959.347,M8888.XDCE,2008,6,24,-548,-126,,,,,,,,,,,,,,,,,,2008-05,25.6,30.5,18.6,17.7,21.7,22.1,21.8,22.2,1.5,-0.2,16.2,12.5,21.7,18.1,8.22,7.4,2008.0,5.0,0.02614269474233999,0.03156564340710433,0.05970553918312338,-0.00908580546034754,0.01010505208388035,0.05266118991377611,0.02048872,1,0.02614269474233999,0.5695645761807878,0.7722065695489891
172,172,2008-06-20,4014.349,4175.71,4007.989,4062.855,M8888.XDCE,2008,6,25,-547,-126,,,,,,,,,,,,,,,,,,2008-05,25.6,30.5,18.6,17.7,21.7,22.1,21.8,22.2,1.5,-0.2,16.2,12.5,21.7,18.1,8.22,7.4,2008.0,5.0,0.033621185102594264,0.02614269474233999,0.03156564340710433,0.05970553918312338,-0.00908580546034754,0.01010505208388035,0.043144785,1,0.033621185102594264,0.6031857612833821,0.8058277546515834
173,173,2008-06-27,4021.034,4207.843,3994.446,4199.453,M8888.XDCE,2008,6,26,-546,-126,,,,,,,,,,,,,,,,,,2008-05,25.6,30.5,18.6,17.7,21.7,22.1,21.8,22.2,1.5,-0.2,16.2,12.5,21.7,18.1,8.22,7.4,2008.0,5.0,0.02704018832928945,0.033621185102594264,0.02614269474233999,0.03156564340710433,0.05970553918312338,-0.00908580546034754,0.039966196,1,0.02704018832928945,0.6302259496126715,0.8328679429808729
174,174,2008-07-04,4212.205,4317.751,4102.187,4313.007,M8888.XDCE,2008,7,27,-545,-125,,,,,,,,,,,,,,,,,,2008-06,26.8,31.4,19.3,17.2,20.6,21.8,21.3,22.4,18.2,3.5,8.6,1.4,14.8,17.6,8.84,7.6,2008.0,6.0,-0.03747339153402707,0.02704018832928945,0.033621185102594264,0.02614269474233999,0.03156564340710433,0.05970553918312338,0.038488306,1,-0.03747339153402707,0.5927525580786445,0.7953945514468458
175,175,2008-07-11,4233.927,4253.382,3967.287,4151.384,M8888.XDCE,2008,7,28,-544,-125,,,,,,,,,,,,,,,,,,2008-06,26.8,31.4,19.3,17.2,20.6,21.8,21.3,22.4,18.2,3.5,8.6,1.4,14.8,17.6,8.84,7.6,2008.0,6.0,-0.02417193880402302,-0.03747339153402707,0.02704018832928945,0.033621185102594264,0.02614269474233999,0.03156564340710433,0.037013493,1,-0.02417193880402302,0.5685806192746214,0.7712226126428228
176,176,2008-07-18,4075.8,4133.746,4007.171,4051.037,M8888.XDCE,2008,7,29,-543,-125,,,,,,,,,,,,,,,,,,2008-06,26.8,31.4,19.3,17.2,20.6,21.8,21.3,22.4,18.2,3.5,8.6,1.4,14.8,17.6,8.84,7.6,2008.0,6.0,-0.055571943677631186,-0.02417193880402302,-0.03747339153402707,0.02704018832928945,0.033621185102594264,0.02614269474233999,-0.013874922,-1,0.055571943677631186,0.6241525629522526,0.7156506689651916
177,177,2008-07-25,3948.211,3955.176,3788.426,3825.913,M8888.XDCE,2008,7,30,-542,-125,,,,,,,,,,,,,,,,,,2008-06,26.8,31.4,19.3,17.2,20.6,21.8,21.3,22.4,18.2,3.5,8.6,1.4,14.8,17.6,8.84,7.6,2008.0,6.0,-0.03280759389980903,-0.055571943677631186,-0.02417193880402302,-0.03747339153402707,0.02704018832928945,0.033621185102594264,-0.01970781,-1,0.03280759389980903,0.6569601568520617,0.6828430750653826
178,178,2008-08-01,3885.393,3912.309,3673.45,3700.394,M8888.XDCE,2008,8,31,-541,-124,,,,,,,,,,,,,,,,,,2008-07,27.3,32.2,18.4,14.6,18.4,21.3,20.4,22.2,15.6,6.1,6.8,-2.9,13.2,17.2,10.03,8.0,2008.0,7.0,-0.09083411117843121,-0.03280759389980903,-0.055571943677631186,-0.02417193880402302,-0.03747339153402707,0.02704018832928945,-0.025793757,-1,0.09083411117843121,0.7477942680304929,0.5920089638869513
179,179,2008-08-08,3626.743,3632.956,3322.891,3364.272,M8888.XDCE,2008,8,32,-540,-124,,,,,,,,,,,,,,,,,,2008-07,27.3,32.2,18.4,14.6,18.4,21.3,20.4,22.2,15.6,6.1,6.8,-2.9,13.2,17.2,10.03,8.0,2008.0,7.0,-0.004346259755453774,-0.09083411117843121,-0.03280759389980903,-0.055571943677631186,-0.02417193880402302,-0.03747339153402707,-0.02794374,-1,0.004346259755453774,0.7521405277859466,0.5876627041314976
180,180,2008-08-15,3278.525,3552.234,3197.514,3349.65,M8888.XDCE,2008,8,33,-539,-124,,,,,,,,,,,,,,,,,,2008-07,27.3,32.2,18.4,14.6,18.4,21.3,20.4,22.2,15.6,6.1,6.8,-2.9,13.2,17.2,10.03,8.0,2008.0,7.0,0.0661725851954682,-0.004346259755453774,-0.09083411117843121,-0.03280759389980903,-0.055571943677631186,-0.02417193880402302,-0.05491112,-1,-0.0661725851954682,0.6859679425904784,0.6538352893269658
