,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
28,28,2023-02-24,6816.219,6930.946,6746.802,6866.29,IM8888.CCFX,2023,2,8,216,50,2023-02-16,91.04,60.83,2662.5,-0.1,267.5,8.8,1329484.0,769179.0,,-86.413896,-86.413896,89.862257,-18.179657,91.04,5.8,12.3,2023-01,5.1,9.1,-0.4,-1.2,-3.4,-1.2,-0.5,3.6,-13.7,-1.1,-13.1,-11.7,-16.7,3.4,-0.8,-0.8,2023.0,1.0,0.0012104062018936101,0.008511175186091569,-0.018045391478424988,0.008807015348621272,0.0207147957480327,0.03807555170206545,0.0069472366,1,0.0012104062018936101,-0.24993971950764893,-0.007063828950632622
29,29,2023-03-03,6839.434,6946.275,6764.685,6874.601,IM8888.CCFX,2023,3,9,217,51,2023-02-23,90.71,60.61,2662.5,-0.1,267.5,8.8,1305779.0,705816.0,,-86.413896,-86.413896,89.862257,-18.179657,90.71,5.8,12.3,2023-02,5.5,8.1,-0.8,-1.2,-3.4,-1.3,-0.5,3.9,-13.7,23.2,-11.8,-11.7,-16.7,-14.0,-1.4,-1.1,2023.0,2.0,-0.02185072268194177,0.0012104062018936101,0.008511175186091569,-0.018045391478424988,0.008807015348621272,0.0207147957480327,0.007751814,1,-0.02185072268194177,-0.2717904421895907,-0.028914551632574392
30,30,2023-03-10,6879.279,6918.292,6714.469,6724.386,IM8888.CCFX,2023,3,10,218,51,2023-03-02,93.32,62.36,502.86225,7.6,267.5,8.8,1296266.0,644464.0,,-99.888682,-97.248775,56.727131,-14.997945,93.32,10.4,12.3,2023-02,5.5,8.1,-0.8,-1.2,-3.4,-1.3,-0.5,3.9,-13.7,23.2,-11.8,-11.7,-16.7,-14.0,-1.4,-1.1,2023.0,2.0,-0.008697150936903375,-0.02185072268194177,0.0012104062018936101,0.008511175186091569,-0.018045391478424988,0.008807015348621272,0.0076447316,1,-0.008697150936903375,-0.2804875931264941,-0.03761170256947777
31,31,2023-03-17,6716.486,6773.531,6602.453,6665.903,IM8888.CCFX,2023,3,11,219,51,2023-03-09,93.28,62.33,502.86225,7.6,267.5,8.8,1379885.0,638633.0,,-99.888682,-97.248775,56.727131,-14.997945,93.28,10.4,12.3,2023-02,5.5,8.1,-0.8,-1.2,-3.4,-1.3,-0.5,3.9,-13.7,23.2,-11.8,-11.7,-16.7,-14.0,-1.4,-1.1,2023.0,2.0,0.0179489560529158,-0.008697150936903375,-0.02185072268194177,0.0012104062018936101,0.008511175186091569,-0.018045391478424988,-0.00088707136,-1,-0.0179489560529158,-0.29843654917940987,-0.01966274651656197
32,32,2023-03-24,6676.665,6799.283,6620.916,6785.549,IM8888.CCFX,2023,3,12,220,51,2023-03-16,90.09,62.2,502.86225,7.6,267.5,8.8,1398556.0,589966.0,,-99.888682,-97.248775,56.727131,-14.997945,90.09,10.4,12.3,2023-02,5.5,8.1,-0.8,-1.2,-3.4,-1.3,-0.5,3.9,-13.7,23.2,-11.8,-11.7,-16.7,-14.0,-1.4,-1.1,2023.0,2.0,0.003917442789080239,0.0179489560529158,-0.008697150936903375,-0.02185072268194177,0.0012104062018936101,0.008511175186091569,0.00030931493,1,0.003917442789080239,-0.29451910639032963,-0.01574530372748173
33,33,2023-03-31,6787.99,6814.344,6699.932,6812.131,IM8888.CCFX,2023,3,13,221,51,2023-03-23,92.42,61.75,502.86225,7.6,267.5,8.8,1416301.0,523555.0,,-99.888682,-97.248775,56.727131,-14.997945,92.42,10.4,12.3,2023-02,5.5,8.1,-0.8,-1.2,-3.4,-1.3,-0.5,3.9,-13.7,23.2,-11.8,-11.7,-16.7,-14.0,-1.4,-1.1,2023.0,2.0,0.020622915208177828,0.003917442789080239,0.0179489560529158,-0.008697150936903375,-0.02185072268194177,0.0012104062018936101,0.01199118,1,0.020622915208177828,-0.2738961911821518,0.004877611480696098
34,34,2023-04-07,6816.761,6962.239,6815.277,6952.617,IM8888.CCFX,2023,4,14,222,52,2023-03-30,93.78,62.66,769.74029,8.2,267.19254,9.6,1454342.0,622296.0,,542.090808,-36.948699,12.937165,23.313064,93.78,6.3,-0.5,2023-03,5.1,7.0,1.6,4.8,4.6,1.1,7.3,5.5,-2.6,-4.1,-6.8,0.0,11.2,-5.1,-2.5,-1.6,2023.0,3.0,-0.0021507009518861864,0.020622915208177828,0.003917442789080239,0.0179489560529158,-0.008697150936903375,-0.02185072268194177,0.023778336,1,-0.0021507009518861864,-0.276046892134038,0.0027269105288099116
35,35,2023-04-14,6965.351,6973.598,6887.913,6937.664,IM8888.CCFX,2023,4,15,223,52,2023-04-06,91.57,61.18,769.74029,8.2,267.19254,9.6,1408197.0,669805.0,,542.090808,-36.948699,12.937165,23.313064,91.57,6.3,-0.5,2023-03,5.1,7.0,1.6,4.8,4.6,1.1,7.3,5.5,-2.6,-4.1,-6.8,0.0,11.2,-5.1,-2.5,-1.6,2023.0,3.0,-0.03089555792843235,-0.0021507009518861864,0.020622915208177828,0.003917442789080239,0.0179489560529158,-0.008697150936903375,0.025847362,1,-0.03089555792843235,-0.30694245006247034,-0.028168647399622437
36,36,2023-04-21,6929.565,6956.825,6720.091,6723.321,IM8888.CCFX,2023,4,16,224,52,2023-04-13,90.73,60.63,769.74029,8.2,267.19254,9.6,1479566.0,754293.0,,542.090808,-36.948699,12.937165,23.313064,90.73,6.3,-0.5,2023-03,5.1,7.0,1.6,4.8,4.6,1.1,7.3,5.5,-2.6,-4.1,-6.8,0.0,11.2,-5.1,-2.5,-1.6,2023.0,3.0,-0.0032065998336239243,-0.03089555792843235,-0.0021507009518861864,0.020622915208177828,0.003917442789080239,0.0179489560529158,-0.0030784113,-1,0.0032065998336239243,-0.3037358502288464,-0.03137524723324636
37,37,2023-04-28,6716.897,6728.829,6483.441,6701.762,IM8888.CCFX,2023,4,17,225,52,2023-04-20,92.94,62.1,769.74029,8.2,267.19254,9.6,1533773.0,795304.0,,542.090808,-36.948699,12.937165,23.313064,92.94,6.3,-0.5,2023-03,5.1,7.0,1.6,4.8,4.6,1.1,7.3,5.5,-2.6,-4.1,-6.8,0.0,11.2,-5.1,-2.5,-1.6,2023.0,3.0,-0.01382666230164542,-0.0032065998336239243,-0.03089555792843235,-0.0021507009518861864,0.020622915208177828,0.003917442789080239,0.003063357,1,-0.01382666230164542,-0.31756251253049184,-0.04520190953489178
