,Unnamed: 0,date,open,high,low,close,stkcd,rb,year_x,month_x,week,weekly,yearmonth,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
0,0,2015-03-31,119980.484,120062.645,115189.742,118144.765,SN8888.XSGE,True,2015,3,14,-45,-45,2015-02,13.9,10.6,9.7,,,4.8,,3.1,-34.8,-32.8,6.1,-7.7,-2.1,4.6,-4.8,-4.56,2015.0,2.0,-0.0042196791368622755,,,,,,0.5,1,-0.0042196791368622755,-0.0042196791368622755,-0.0042196791368622755
1,1,2015-04-30,118022.442,119875.91,109334.905,117646.232,SN8888.XSGE,True,2015,4,18,-44,-44,2015-03,13.5,10.4,9.1,8.2,2.4,3.9,-0.2,1.8,-9.52,-16.11,-1.6,-7.0,3.5,4.7,-4.56,-4.56,2015.0,3.0,-0.011653301399402238,-0.0042196791368622755,,,,,-0.0012344324,0,-0.0,-0.0042196791368622755,-0.015872980536264514
2,2,2015-05-29,117385.062,125885.622,114224.418,116275.265,SN8888.XSGE,True,2015,5,22,-43,-43,2015-04,12.0,9.9,8.6,7.3,2.6,3.6,2.4,2.0,7.34,-10.59,-1.5,-1.4,-0.3,3.2,-4.57,-4.56,2015.0,4.0,-0.08133172605540828,-0.011653301399402238,-0.0042196791368622755,,,,-0.0045215706,0,-0.0,-0.0042196791368622755,-0.0972047065916728
3,3,2015-06-30,116218.374,117118.401,106575.374,106818.397,SN8888.XSGE,True,2015,6,27,-42,-42,2015-05,11.4,10.0,8.3,7.2,2.7,3.4,3.1,2.2,-11.34,-14.97,-2.7,-5.7,-1.6,2.2,-4.61,-4.57,2015.0,5.0,0.029580063816160962,-0.08133172605540828,-0.011653301399402238,-0.0042196791368622755,,,-0.07838928,-1,-0.029580063816160962,-0.03379974295302324,-0.06762464277551183
4,4,2015-07-31,105906.989,112438.284,102976.461,109978.092,SN8888.XSGE,True,2015,7,31,-41,-41,2015-06,11.4,9.7,8.3,8.4,4.0,3.5,4.9,2.7,-6.17,-13.53,-4.9,-10.7,0.7,2.0,-4.81,-4.61,2015.0,6.0,-0.08717002473547186,0.029580063816160962,-0.08133172605540828,-0.011653301399402238,-0.0042196791368622755,,-0.011009566,0,-0.0,-0.03379974295302324,-0.1547946675109837
5,5,2015-08-31,110531.962,111295.46,99137.697,100391.299,SN8888.XSGE,True,2015,8,36,-40,-40,2015-07,11.2,9.2,8.2,7.7,4.0,3.6,4.8,3.0,-4.2,-12.0,-5.7,-13.0,-11.2,0.2,-5.37,-4.72,2015.0,7.0,-0.0352741625546652,-0.08717002473547186,0.029580063816160962,-0.08133172605540828,-0.011653301399402238,-0.0042196791368622755,-0.04495519,-1,0.0352741625546652,0.001474419601641963,-0.1900688300656489
6,6,2015-09-30,100992.766,103454.483,96149.527,96850.08,SN8888.XSGE,True,2015,9,40,-39,-39,2015-08,10.9,8.93,7.9,6.0,3.8,3.6,5.2,3.3,1.51,-9.9,-5.7,-7.6,-6.5,-0.5,-5.92,-4.87,2015.0,8.0,-0.03604019738548481,-0.0352741625546652,-0.08717002473547186,0.029580063816160962,-0.08133172605540828,-0.011653301399402238,-0.04620438,-1,0.03604019738548481,0.03751461698712677,-0.2261090274511337
7,7,2015-10-30,97777.217,100220.661,92718.241,93359.584,SN8888.XSGE,True,2015,10,44,-38,-38,2015-09,10.3,8.32,7.6,5.8,2.2,3.4,3.8,3.4,-8.02,-9.67,-7.6,-15.5,-4.7,-0.9,-5.95,-4.99,2015.0,9.0,-0.09142265458252252,-0.03604019738548481,-0.0352741625546652,-0.08717002473547186,0.029580063816160962,-0.08133172605540828,-0.033672675,-1,0.09142265458252252,0.1289372715696493,-0.3175316820336562
8,8,2015-11-30,93098.813,94433.519,80032.488,84824.403,SN8888.XSGE,True,2015,11,49,-37,-37,2015-10,10.2,8.34,7.5,6.7,1.7,3.2,4.6,3.5,-5.55,-8.92,-8.06,-13.23,5.01,-0.35,-5.9,-5.1,2015.0,10.0,0.10017300092285941,-0.09142265458252252,-0.03604019738548481,-0.0352741625546652,-0.08717002473547186,0.029580063816160962,-0.035139155,-1,-0.10017300092285941,0.02876427064678988,-0.21735868111079681
9,9,2015-12-31,84737.742,98628.992,83283.457,93321.518,SN8888.XSGE,True,2015,12,53,-36,-36,2015-11,10.2,8.43,7.5,7.2,2.5,3.1,2.2,3.4,-1.4,-8.3,-9.1,-20.0,16.0,1.4,-5.9,-5.2,2015.0,11.0,0.05307769425696662,0.10017300092285941,-0.09142265458252252,-0.03604019738548481,-0.0352741625546652,-0.08717002473547186,-0.035825055,-1,-0.05307769425696662,-0.024313423610176743,-0.1642809868538302
