,Unnamed: 0,date,open,high,low,close,stkcd,rb,year_x,month_x,week,weekly,yearmonth,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
14,14,2013-09-30,7651.167,7785.669,7177.809,7238.699,OI8888.XZCE,True,2013,9,40,-63,-63,2013-08,20.3,17.9,12.4,11.6,8.0,9.0,7.6,7.4,7.58,7.09,-5.45,0.13,14.58,15.11,-1.62,-2.16,2013.0,8.0,0.026870021809167755,-0.05325470796159715,0.0037680631247065666,-0.07404941522532948,-0.14905300009330447,-0.011624416570800267,-0.0530874,-1,-0.026870021809167755,0.04268316603035427,-0.28332306448673505
15,15,2013-10-31,7234.905,7569.723,7170.204,7433.203,OI8888.XZCE,True,2013,10,44,-62,-62,2013-09,20.2,18.48,12.4,12.3,9.9,9.1,10.8,7.8,0.86,6.41,-9.36,-20.0,17.45,15.32,-1.34,-2.07,2013.0,9.0,0.02433352082540985,0.026870021809167755,-0.05325470796159715,0.0037680631247065666,-0.07404941522532948,-0.14905300009330447,-0.07398725,-1,-0.02433352082540985,0.01834964520494442,-0.2589895436613252
16,16,2013-11-29,7424.993,7699.058,7418.376,7614.079,OI8888.XZCE,True,2013,11,48,-61,-61,2013-10,20.1,19.06,12.4,12.1,9.7,9.2,11.2,8.2,-2.84,5.32,-8.33,1.33,25.26,17.23,-1.51,-2.01,2013.0,10.0,-0.07542987142634061,0.02433352082540985,0.026870021809167755,-0.05325470796159715,0.0037680631247065666,-0.07404941522532948,0.007980771,0,-0.0,0.01834964520494442,-0.3344194150876658
17,17,2013-12-31,7620.403,7654.379,7038.047,7039.75,OI8888.XZCE,True,2013,12,1,-60,-60,2013-11,19.9,18.56,12.3,11.3,9.9,9.3,10.8,8.5,-11.73,3.64,-7.84,-1.96,25.64,18.11,-1.42,-1.96,2013.0,11.0,-0.034750523811214906,-0.07542987142634061,0.02433352082540985,0.026870021809167755,-0.05325470796159715,0.0037680631247065666,0.0020037366,0,-0.0,0.01834964520494442,-0.3691699388988807
18,18,2014-01-30,7066.484,7128.536,6769.044,6795.115,OI8888.XZCE,True,2014,1,5,-59,-59,2013-12,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.36,-1.91,2013.0,12.0,0.03873841723061355,-0.034750523811214906,-0.07542987142634061,0.02433352082540985,0.026870021809167755,-0.05325470796159715,-0.052755244,-1,-0.03873841723061355,-0.020388772025669133,-0.33043152166826717
19,19,2014-02-28,6906.284,7147.616,6897.363,7058.347,OI8888.XZCE,True,2014,2,9,-58,-58,2014-01,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.64,-1.64,2014.0,1.0,-0.0020603974273296632,0.03873841723061355,-0.034750523811214906,-0.07542987142634061,0.02433352082540985,0.026870021809167755,0.026765402,1,-0.0020603974273296632,-0.022449169452998796,-0.33249191909559683
20,20,2014-03-31,7088.31,7460.35,6878.575,7043.804,OI8888.XZCE,True,2014,3,14,-57,-57,2014-02,17.9,15.12,12.5,12.9,8.2,11.0,8.9,12.1,-12.87,-3.89,1.33,8.33,22.91,12.53,-2.0,-1.8,2014.0,2.0,0.045648061757538994,-0.0020603974273296632,0.03873841723061355,-0.034750523811214906,-0.07542987142634061,0.02433352082540985,-0.07275718,-1,-0.045648061757538994,-0.06809723121053779,-0.28684385733805784
21,21,2014-04-30,7069.394,7426.66,7019.529,7365.34,OI8888.XZCE,True,2014,4,18,-56,-56,2014-03,17.6,15.2,12.1,11.5,10.7,10.9,10.7,11.5,-6.0,-7.4,7.8,15.0,7.3,10.8,-2.3,-2.0,2014.0,3.0,-0.031064553706957265,0.045648061757538994,-0.0020603974273296632,0.03873841723061355,-0.034750523811214906,-0.07542987142634061,-0.03145707,-1,0.031064553706957265,-0.037032677503580524,-0.3179084110450151
22,22,2014-05-30,7300.021,7363.148,7069.717,7136.539,OI8888.XZCE,True,2014,5,22,-55,-55,2014-04,17.3,15.2,12.0,11.9,8.8,10.3,7.4,10.4,-12.51,-9.51,5.39,1.11,8.07,8.36,-2.0,-1.99,2014.0,4.0,-0.020931154443351363,-0.031064553706957265,0.045648061757538994,-0.0020603974273296632,0.03873841723061355,-0.034750523811214906,0.044927422,1,-0.020931154443351363,-0.05796383194693189,-0.33883956548836647
23,23,2014-06-30,7102.166,7137.257,6860.088,6987.163,OI8888.XZCE,True,2014,6,27,-54,-54,2014-05,17.2,14.2,12.0,12.2,10.0,10.2,4.0,9.0,-4.97,-1.62,4.88,4.68,12.08,10.79,-1.45,-1.88,2014.0,5.0,-0.06817888748265921,-0.020931154443351363,-0.031064553706957265,0.045648061757538994,-0.0020603974273296632,0.03873841723061355,-0.020537036,-1,0.06817888748265921,0.010215055535727324,-0.4070184529710257
24,24,2014-07-31,6893.622,6898.178,6430.93,6510.786,OI8888.XZCE,True,2014,7,31,-53,-53,2014-06,17.3,14.8,11.8,11.0,8.8,9.9,6.9,8.6,-23.49,-8.01,5.17,3.36,11.23,10.9,-1.11,-1.76,2014.0,6.0,-0.0576993315400014,-0.06817888748265921,-0.020931154443351363,-0.031064553706957265,0.045648061757538994,-0.0020603974273296632,-0.0021131528,0,-0.0,0.010215055535727324,-0.4647177845110271
25,25,2014-08-29,6513.993,6521.708,5979.353,6135.118,OI8888.XZCE,True,2014,8,35,-52,-52,2014-07,17.0,14.6,12.0,12.8,11.9,10.2,8.9,8.7,-15.84,-9.37,4.6,6.97,10.09,10.85,-0.87,-1.63,2014.0,7.0,-0.023113328871588235,-0.0576993315400014,-0.06817888748265921,-0.020931154443351363,-0.031064553706957265,0.045648061757538994,-0.066310555,-1,0.023113328871588235,0.03332838440731556,-0.4878311133826153
26,26,2014-09-30,6085.776,6263.989,5897.828,5993.315,OI8888.XZCE,True,2014,9,40,-51,-51,2014-08,16.5,14.1,12.0,11.9,9.8,10.1,6.6,8.4,-15.59,-10.38,4.8,4.4,3.19,9.93,-1.2,-1.58,2014.0,8.0,0.03136594689249628,-0.023113328871588235,-0.0576993315400014,-0.06817888748265921,-0.020931154443351363,-0.031064553706957265,-0.04950849,-1,-0.03136594689249628,0.001962437514819282,-0.45646516649011903
27,27,2014-10-31,6038.787,6181.301,5841.27,6181.301,OI8888.XZCE,True,2014,10,44,-50,-50,2014-09,16.1,13.8,12.1,12.7,9.5,10.0,4.6,7.9,-16.14,-13.67,4.39,4.1,4.47,9.3,-1.8,-1.6,2014.0,9.0,-0.022227359580127226,0.03136594689249628,-0.023113328871588235,-0.0576993315400014,-0.06817888748265921,-0.020931154443351363,0.020454846,1,-0.022227359580127226,-0.020264922065307944,-0.47869252607024626
28,28,2014-11-28,6197.63,6225.262,5926.916,6043.907,OI8888.XZCE,True,2014,11,48,-49,-49,2014-10,15.9,13.5,11.9,10.2,7.8,9.7,3.5,7.4,-17.68,-14.02,4.7,-1.4,6.8,9.0,-2.24,-1.67,2014.0,10.0,0.006392057323185041,-0.022227359580127226,0.03136594689249628,-0.023113328871588235,-0.0576993315400014,-0.06817888748265921,-0.022844963,-1,-0.006392057323185041,-0.026656979388492985,-0.4723004687470612
29,29,2014-12-31,5843.767,6127.032,5795.57,6082.54,OI8888.XZCE,True,2014,12,1,-48,-48,2014-11,15.8,13.5,11.8,11.4,6.1,9.3,5.4,7.2,-9.25,-13.77,6.3,0.0,2.6,8.4,-2.69,-1.76,2014.0,11.0,-0.05171540178938394,0.006392057323185041,-0.022227359580127226,0.03136594689249628,-0.023113328871588235,-0.0576993315400014,0.0062925876,0,-0.0,-0.026656979388492985,-0.5240158705364452
30,30,2015-01-30,6001.07,6181.776,5702.799,5767.979,OI8888.XZCE,True,2015,1,5,-47,-47,2014-12,15.7,13.5,11.6,9.9,7.3,9.1,3.8,6.9,1.6,-12.6,3.0,0.0,3.7,7.1,-3.32,-1.89,2014.0,12.0,0.03927112078598061,-0.05171540178938394,0.006392057323185041,-0.022227359580127226,0.03136594689249628,-0.023113328871588235,0.002137858,0,0.0,-0.026656979388492985,-0.48474474975046455
31,31,2015-02-27,5796.114,6009.921,5759.101,5994.494,OI8888.XZCE,True,2015,2,9,-46,-46,2015-01,15.7,13.5,11.6,9.9,7.3,9.1,3.8,6.9,1.6,-12.6,3.0,0.0,3.7,7.1,-4.32,-4.32,2015.0,1.0,-0.02603472453221234,0.03927112078598061,-0.05171540178938394,0.006392057323185041,-0.022227359580127226,0.03136594689249628,-0.049319938,-1,0.02603472453221234,-0.0006222548562806463,-0.5107794742826769
32,32,2015-03-31,6052.204,6093.578,5783.827,5838.429,OI8888.XZCE,True,2015,3,14,-45,-45,2015-02,13.9,10.6,9.7,9.9,7.3,4.8,3.8,3.1,-34.8,-32.8,6.1,-7.7,-2.1,4.6,-4.8,-4.56,2015.0,2.0,0.03279460964584824,-0.02603472453221234,0.03927112078598061,-0.05171540178938394,0.006392057323185041,-0.022227359580127226,0.0063481256,0,0.0,-0.0006222548562806463,-0.47798486463682865
33,33,2015-04-30,5850.201,6070.823,5828.97,6029.898,OI8888.XZCE,True,2015,4,18,-44,-44,2015-03,13.5,10.4,9.1,8.2,2.4,3.9,-0.2,1.8,-9.52,-16.11,-1.6,-7.0,3.5,4.7,-4.56,-4.56,2015.0,3.0,-0.005328614182196878,0.03279460964584824,-0.02603472453221234,0.03927112078598061,-0.05171540178938394,0.006392057323185041,-0.04938099,-1,0.005328614182196878,0.004706359325916232,-0.48331347881902553
34,34,2015-05-29,6021.182,6237.932,5876.8,5997.767,OI8888.XZCE,True,2015,5,22,-43,-43,2015-04,12.0,9.9,8.6,7.3,2.6,3.6,2.4,2.0,7.34,-10.59,-1.5,-1.4,-0.3,3.2,-4.57,-4.56,2015.0,4.0,0.011091794662913657,-0.005328614182196878,0.03279460964584824,-0.02603472453221234,0.03927112078598061,-0.05171540178938394,-0.044439662,-1,-0.011091794662913657,-0.006385435336997425,-0.4722216841561119
35,35,2015-06-30,6147.884,6230.41,5952.349,6064.293,OI8888.XZCE,True,2015,6,27,-42,-42,2015-05,11.4,10.0,8.3,7.2,2.7,3.4,3.1,2.2,-11.34,-14.97,-2.7,-5.7,-1.6,2.2,-4.61,-4.57,2015.0,5.0,-0.03602992137747962,0.011091794662913657,-0.005328614182196878,0.03279460964584824,-0.02603472453221234,0.03927112078598061,0.01137975,0,-0.0,-0.006385435336997425,-0.5082516055335915
36,36,2015-07-31,6063.859,6233.109,5514.91,5845.797,OI8888.XZCE,True,2015,7,31,-41,-41,2015-06,11.4,9.7,8.3,8.4,4.0,3.5,4.9,2.7,-6.17,-13.53,-4.9,-10.7,0.7,2.0,-4.81,-4.61,2015.0,6.0,-0.03226557473685787,-0.03602992137747962,0.011091794662913657,-0.005328614182196878,0.03279460964584824,-0.02603472453221234,0.032109402,1,-0.03226557473685787,-0.038651010073855296,-0.5405171802704494
37,37,2015-08-31,5837.501,5958.739,5534.95,5657.179,OI8888.XZCE,True,2015,8,36,-40,-40,2015-07,11.2,9.2,8.2,7.7,4.0,3.6,4.8,3.0,-4.2,-12.0,-5.7,-13.0,-11.2,0.2,-5.37,-4.72,2015.0,7.0,-0.006163319209096962,-0.03226557473685787,-0.03602992137747962,0.011091794662913657,-0.005328614182196878,0.03279460964584824,-0.034408882,-1,0.006163319209096962,-0.032487690864758334,-0.5466804994795463
38,38,2015-09-30,5640.819,5714.02,5538.985,5622.312,OI8888.XZCE,True,2015,9,40,-39,-39,2015-08,10.9,8.93,7.9,6.0,3.8,3.6,5.2,3.3,1.51,-9.9,-5.7,-7.6,-6.5,-0.5,-5.92,-4.87,2015.0,8.0,0.0009515658327037269,-0.006163319209096962,-0.03226557473685787,-0.03602992137747962,0.011091794662913657,-0.005328614182196878,-0.0059573743,0,0.0,-0.032487690864758334,-0.5457289336468426
39,39,2015-10-30,5710.876,5817.306,5585.071,5627.662,OI8888.XZCE,True,2015,10,44,-38,-38,2015-09,10.3,8.32,7.6,5.8,2.2,3.4,3.8,3.4,-8.02,-9.67,-7.6,-15.5,-4.7,-0.9,-5.95,-4.99,2015.0,9.0,0.022983078941130275,0.0009515658327037269,-0.006163319209096962,-0.03226557473685787,-0.03602992137747962,0.011091794662913657,-0.024868175,-1,-0.022983078941130275,-0.05547076980588861,-0.5227458547057123
40,40,2015-11-30,5623.666,5809.298,5499.616,5757.003,OI8888.XZCE,True,2015,11,49,-37,-37,2015-10,10.2,8.34,7.5,6.7,1.7,3.2,4.6,3.5,-5.55,-8.92,-8.06,-13.23,5.01,-0.35,-5.9,-5.1,2015.0,10.0,-0.009103868801180082,0.022983078941130275,0.0009515658327037269,-0.006163319209096962,-0.03226557473685787,-0.03602992137747962,-0.013808641,0,-0.0,-0.05547076980588861,-0.5318497235068924
41,41,2015-12-31,5763.65,5941.229,5566.856,5704.592,OI8888.XZCE,True,2015,12,53,-36,-36,2015-11,10.2,8.43,7.5,7.2,2.5,3.1,2.2,3.4,-1.4,-8.3,-9.1,-20.0,16.0,1.4,-5.9,-5.2,2015.0,11.0,-0.025246503167974055,-0.009103868801180082,0.022983078941130275,0.0009515658327037269,-0.006163319209096962,-0.03226557473685787,-0.008701685,0,-0.0,-0.05547076980588861,-0.5570962266748665
42,42,2016-01-29,5696.301,5728.333,5522.609,5560.571,OI8888.XZCE,True,2016,1,4,-35,-35,2015-12,10.0,8.1,7.4,6.2,1.2,2.9,3.2,3.4,12.1,-7.3,-9.3,-11.3,16.3,2.7,-5.9,-5.2,2015.0,12.0,-0.0031773715325278395,-0.025246503167974055,-0.009103868801180082,0.022983078941130275,0.0009515658327037269,-0.006163319209096962,-0.0059354473,0,-0.0,-0.05547076980588861,-0.5602735982073943
43,43,2016-02-29,5563.111,5713.358,5509.26,5542.903,OI8888.XZCE,True,2016,2,9,-34,-34,2016-01,10.0,8.1,7.4,6.2,1.2,2.9,3.2,3.4,12.1,-7.3,-9.3,-11.3,16.3,2.7,-5.3,-5.3,2016.0,1.0,0.05414491287327228,-0.0031773715325278395,-0.025246503167974055,-0.009103868801180082,0.022983078941130275,0.0009515658327037269,-0.0029105975,0,0.0,-0.05547076980588861,-0.506128685334122
44,44,2016-03-31,5544.761,5955.307,5489.82,5843.023,OI8888.XZCE,True,2016,3,13,-33,-33,2016-02,10.2,7.5,8.2,6.2,1.2,3.9,3.2,3.5,12.1,15.6,-12.9,-11.3,16.3,5.3,-4.9,-5.1,2016.0,2.0,0.03586088913221808,0.05414491287327228,-0.0031773715325278395,-0.025246503167974055,-0.009103868801180082,0.022983078941130275,0.022992678,1,0.03586088913221808,-0.019609880673670532,-0.47026779620190395
45,45,2016-04-29,5839.276,6404.005,5816.556,6052.559,OI8888.XZCE,True,2016,4,17,-32,-32,2016-03,10.7,6.4,8.3,8.2,6.0,4.8,4.1,3.8,15.1,15.8,-7.6,-1.5,8.9,6.5,-4.3,-4.8,2016.0,3.0,0.011822933076736764,0.03586088913221808,0.05414491287327228,-0.0031773715325278395,-0.025246503167974055,-0.009103868801180082,-0.023349412,-1,-0.011822933076736764,-0.031432813750407296,-0.4584448631251672
46,46,2016-05-31,6022.258,6372.854,5875.641,6124.118,OI8888.XZCE,True,2016,5,22,-31,-31,2016-04,10.5,6.0,8.6,9.3,3.8,4.5,5.0,4.1,14.8,16.1,-7.1,-4.3,4.3,5.5,-3.4,-4.5,2016.0,4.0,0.030426095643486972,0.011822933076736764,0.03586088913221808,0.05414491287327228,-0.0031773715325278395,-0.025246503167974055,-0.008252228,0,0.0,-0.031432813750407296,-0.4280187674816802
47,47,2016-06-30,6154.782,6462.965,6059.849,6310.451,OI8888.XZCE,True,2016,6,26,-30,-30,2016-05,9.6,4.6,8.6,8.6,4.2,4.4,5.7,4.5,8.9,5.8,-8.2,-9.0,4.1,5.6,-2.8,-4.1,2016.0,5.0,-0.03162927657627013,0.030426095643486972,0.011822933076736764,0.03586088913221808,0.05414491287327228,-0.0031773715325278395,0.015625741,0,-0.0,-0.031432813750407296,-0.45964804405795034
48,48,2016-07-29,6318.469,6775.076,6106.63,6110.856,OI8888.XZCE,True,2016,7,30,-29,-29,2016-06,9.0,3.3,8.7,8.9,4.9,4.5,6.9,4.9,0.2,6.2,-6.7,-1.4,8.1,6.0,-2.6,-3.9,2016.0,6.0,0.015164814880272104,-0.03162927657627013,0.030426095643486972,0.011822933076736764,0.03586088913221808,0.05414491287327228,0.030150915,1,0.015164814880272104,-0.016267998870135192,-0.44448322917767824
49,49,2016-08-31,6124.893,6515.186,6113.911,6203.526,OI8888.XZCE,True,2016,8,35,-28,-28,2016-07,8.1,3.0,8.8,9.7,3.6,4.4,5.6,5.0,4.0,4.6,-6.0,-1.6,25.4,8.1,-1.7,-3.6,2016.0,7.0,0.021389126119564894,0.015164814880272104,-0.03162927657627013,0.030426095643486972,0.011822933076736764,0.03586088913221808,0.030451002,1,0.021389126119564894,0.005121127249429702,-0.42309410305811335
50,50,2016-09-30,6195.996,6509.037,6100.435,6336.214,OI8888.XZCE,True,2016,9,39,-27,-27,2016-08,8.1,2.8,9.0,9.8,5.7,4.6,7.5,5.4,3.8,4.0,-2.9,10.9,24.7,10.0,-0.8,-3.2,2016.0,8.0,0.09408504826383712,0.021389126119564894,0.015164814880272104,-0.03162927657627013,0.030426095643486972,0.011822933076736764,0.019283004,0,0.0,0.005121127249429702,-0.3290090547942762
51,51,2016-10-31,6279.679,7187.966,6258.759,6932.357,OI8888.XZCE,True,2016,10,44,-26,-26,2016-09,8.2,3.1,8.8,7.9,7.0,4.9,7.8,5.7,3.0,3.6,-2.4,14.1,31.5,12.3,0.1,-2.9,2016.0,9.0,0.10075375518023666,0.09408504826383712,0.021389126119564894,0.015164814880272104,-0.03162927657627013,0.030426095643486972,-0.022492677,-1,-0.10075375518023666,-0.09563262793080696,-0.22825529961403956
52,52,2016-11-30,6912.949,7675.438,6767.189,7630.818,OI8888.XZCE,True,2016,11,48,-25,-25,2016-10,8.3,3.1,8.7,7.6,8.2,5.3,8.3,6.0,4.6,3.5,-0.5,16.9,18.0,12.7,1.2,-2.5,2016.0,10.0,-0.04833072941852368,0.10075375518023666,0.09408504826383712,0.021389126119564894,0.015164814880272104,-0.03162927657627013,0.10023662,1,-0.04833072941852368,-0.14396335734933063,-0.27658602903256324
53,53,2016-12-30,7690.509,7806.856,7065.779,7262.015,OI8888.XZCE,True,2016,12,52,-24,-24,2016-11,8.3,3.6,8.5,6.6,8.6,5.7,10.7,6.5,6.2,3.8,1.4,20.3,17.8,13.3,3.3,-2.0,2016.0,11.0,-0.009535783112538443,-0.04833072941852368,0.10075375518023666,0.09408504826383712,0.021389126119564894,0.015164814880272104,0.013297916,0,-0.0,-0.14396335734933063,-0.2861218121451017
54,54,2017-01-26,7258.803,7393.825,7023.379,7192.766,OI8888.XZCE,True,2017,1,4,-23,-23,2016-12,8.1,4.2,8.2,4.7,8.4,5.9,8.0,6.7,9.2,4.7,2.2,4.6,12.7,13.1,5.5,-1.4,2016.0,12.0,-0.03381008085067683,-0.009535783112538443,-0.04833072941852368,0.10075375518023666,0.09408504826383712,0.021389126119564894,0.021600699,1,-0.03381008085067683,-0.17777343820000746,-0.3199318929957785
55,55,2017-02-28,7211.986,7346.549,6875.112,6949.578,OI8888.XZCE,True,2017,2,9,-22,-22,2017-01,8.1,4.2,8.2,4.7,8.4,5.9,8.0,6.7,9.2,4.7,2.2,4.6,12.7,13.1,6.9,6.9,2017.0,1.0,-0.09528146888919009,-0.03381008085067683,-0.009535783112538443,-0.04833072941852368,0.10075375518023666,0.09408504826383712,0.0942765,1,-0.09528146888919009,-0.27305490708919755,-0.4152133618849686
56,56,2017-03-31,6980.94,7110.361,6284.584,6287.412,OI8888.XZCE,True,2017,3,13,-21,-21,2017-02,8.9,4.3,8.4,4.7,8.4,10.6,8.0,11.5,9.2,1.2,3.1,4.6,12.7,11.1,7.8,7.3,2017.0,2.0,0.007858718340709947,-0.09528146888919009,-0.03381008085067683,-0.009535783112538443,-0.04833072941852368,0.10075375518023666,0.10115871,1,0.007858718340709947,-0.2651961887484876,-0.40735464354425865
57,57,2017-04-28,6268.538,6431.968,6181.46,6336.823,OI8888.XZCE,True,2017,4,17,-20,-20,2017-03,9.2,5.8,8.7,9.1,10.6,10.6,13.5,12.4,9.0,4.3,3.4,1.5,4.8,9.0,7.6,7.4,2017.0,3.0,-0.037410702492400416,0.007858718340709947,-0.09528146888919009,-0.03381008085067683,-0.009535783112538443,-0.04833072941852368,-0.086624995,-1,0.037410702492400416,-0.2277854862560872,-0.44476534603665907
58,58,2017-05-31,6370.6,6599.485,6089.778,6099.758,OI8888.XZCE,True,2017,5,22,-19,-19,2017-04,8.9,4.9,8.3,7.2,10.8,10.7,12.0,12.2,10.1,5.3,5.8,12.5,0.3,6.9,6.4,7.2,2017.0,4.0,0.05780737530898761,-0.037410702492400416,0.007858718340709947,-0.09528146888919009,-0.03381008085067683,-0.009535783112538443,-0.09244059,-1,-0.05780737530898761,-0.2855928615650748,-0.38695797072767146
59,59,2017-06-30,6091.416,6521.74,6067.056,6452.369,OI8888.XZCE,True,2017,6,26,-18,-18,2017-05,8.6,5.1,8.1,7.4,11.5,10.8,11.1,12.0,1.8,4.0,10.1,16.7,4.1,6.4,5.5,6.8,2017.0,5.0,0.04418392686469108,0.05780737530898761,-0.037410702492400416,0.007858718340709947,-0.09528146888919009,-0.03381008085067683,-0.036406014,-1,-0.04418392686469108,-0.3297767884297659,-0.3427740438629804
